millis,acc_x_c,acc_y_c,acc_z_c,gyro_x_c,gyro_y_c,gyro_z_c,imu_temp_c,acc_x_l,acc_y_l,acc_z_l,gyro_x_l,gyro_y_l,gyro_z_l,imu_temp_l,acc_x_r,acc_y_r,acc_z_r,gyro_x_r,gyro_y_r,gyro_z_r,imu_temp_r,obj_temp,amb_temp
15729, 0.626, -0.194, 0.800, -3.479, 0.854, 2.563, 25.610, -0.662, -0.709, 0.042, 28.748, 0.244, -17.456, 23.360, 0.327, 0.741, -0.738, 109.009, -133.484, -92.102, 21.126, 22.870, 20.330
15763, 0.636, -0.190, 0.809, -5.371, 0.549, 7.385, 25.625, -0.666, -0.689, 0.100, 37.659, -1.343, -9.766, 23.378, 0.194, 0.666, -0.754, 20.935, 8.728, -94.360, 21.114, 22.870, 20.330
15795, 0.642, -0.199, 0.811, -3.906, 0.854, 10.498, 25.634, -0.667, -0.702, 0.103, 11.169, 4.761, -3.784, 23.396, 0.435, 0.650, -0.799, 76.294, 91.797, -187.439, 21.123, 22.890, 20.330
15827, 0.643, -0.187, 0.807, 3.357, -2.136, 3.784, 25.646, -0.679, -0.703, 0.058, 11.169, 7.019, -2.930, 23.372, 0.088, 0.350, -0.976, 13.428, 108.765, -228.455, 21.126, 22.890, 20.350
15861, 0.649, -0.163, 0.809, 7.019, -5.127, 3.967, 25.625, -0.693, -0.697, 0.067, 22.400, 5.920, -11.963, 23.378, -0.384, 0.527, -0.965, 17.700, 157.593, -371.582, 21.147, 22.890, 20.350
15893, 0.636, -0.177, 0.812, 9.827, -8.484, 16.479, 25.622, -0.668, -0.687, 0.073, 23.804, 12.817, -7.019, 23.348, -0.513, 0.445, -0.850, -12.268, -35.400, -207.764, 21.123, 22.950, 20.350
15927, 0.656, -0.146, 0.776, 5.371, -5.127, 3.357, 25.616, -0.682, -0.694, 0.114, 12.268, 3.418, -6.104, 23.390, -0.409, 0.567, -0.717, -17.395, -63.904, -101.440, 21.108, 22.950, 20.330
15959, 0.640, -0.176, 0.788, 0.488, -3.296, 5.066, 25.625, -0.653, -0.734, 0.093, 10.437, 4.028, -8.301, 23.393, -0.236, 0.562, -0.745, -13.062, -12.634, -54.626, 21.120, 22.950, 20.330
15991, 0.647, -0.197, 0.799, 0.061, -5.127, 6.165, 25.622, -0.675, -0.700, 0.134, 28.198, -3.723, -14.771, 23.402, -0.151, 0.697, -0.775, -3.357, 22.461, -38.025, 21.135, 23.030, 20.330
16025, 0.652, -0.179, 0.803, 5.493, -6.470, 14.526, 25.628, -0.659, -0.680, 0.158, 10.437, -4.700, -12.634, 23.390, -0.174, 0.631, -0.770, -15.137, 13.245, -96.130, 21.120, 23.030, 20.330
16057, 0.674, -0.211, 0.796, 15.564, -10.132, 23.499, 25.637, -0.685, -0.696, 0.184, -3.784, -10.132, -5.005, 23.363, -0.289, 0.642, -0.760, -31.616, -12.024, -110.168, 21.105, 23.030, 20.330
16089, 0.700, -0.189, 0.789, 26.611, -12.085, 31.860, 25.637, -0.692, -0.705, 0.165, -17.090, -13.794, -0.854, 23.384, -0.372, 0.573, -0.768, -34.973, 21.851, -110.596, 21.114, 23.150, 20.330
16124, 0.728, -0.181, 0.789, 26.733, -13.062, 31.433, 25.628, -0.713, -0.742, 0.162, -23.865, -13.062, 1.831, 23.390, -0.493, 0.501, -0.689, -30.518, 28.259, -70.251, 21.129, 23.150, 20.290
16156, 0.776, -0.174, 0.772, 22.522, -9.705, 29.846, 25.640, -0.726, -0.759, 0.139, -16.968, -19.165, -0.977, 23.369, -0.589, 0.499, -0.730, 1.160, 59.265, -46.814, 21.141, 23.150, 20.290
16190, 0.783, -0.185, 0.771, 10.071, -1.648, 26.367, 25.643, -0.747, -0.756, 0.134, -8.484, -18.311, -7.446, 23.375, -0.591, 0.535, -0.715, 7.874, 34.973, -12.817, 21.120, 23.230, 20.290
16222, 0.781, -0.163, 0.780, 1.526, 5.493, 19.775, 25.613, -0.726, -0.770, 0.108, -9.766, -12.817, -16.663, 23.357, -0.511, 0.594, -0.762, 10.803, 11.963, -6.287, 21.126, 23.230, 20.350
16254, 0.752, -0.208, 0.788, -4.395, 8.911, 18.494, 25.634, -0.727, -0.770, 0.151, 7.812, -13.489, -18.738, 23.363, -0.439, 0.590, -0.792, 5.676, 11.169, -3.540, 21.138, 23.230, 20.350
16289, 0.710, -0.245, 0.831, -3.479, 10.986, 19.531, 25.601, -0.654, -0.803, 0.174, 3.784, -12.634, -18.372, 23.384, -0.355, 0.627, -0.859, 6.836, 24.963, 5.310, 21.108, 23.330, 20.350
16321, 0.705, -0.296, 0.789, 4.822, 5.005, 16.785, 25.631, -0.652, -0.732, 0.231, 2.930, -11.536, -19.775, 23.375, -0.350, 0.563, -0.839, -5.737, 33.508, -16.846, 21.135, 23.330, 20.290
16353, 0.710, -0.274, 0.780, 8.301, 5.798, 17.639, 25.625, -0.648, -0.756, 0.214, -10.559, -5.615, -17.639, 23.345, -0.436, 0.576, -0.784, -2.747, 20.386, -12.634, 21.111, 23.330, 20.290
16387, 0.701, -0.234, 0.814, 5.066, 7.141, 19.775, 25.646, -0.628, -0.789, 0.179, -0.427, -13.245, -13.489, 23.378, -0.397, 0.593, -0.805, -1.404, 19.714, -13.855, 21.114, 23.350, 20.290
16419, 0.655, -0.252, 0.805, 5.310, 3.113, 17.944, 25.652, -0.583, -0.777, 0.162, -3.174, -13.794, -2.747, 23.366, -0.372, 0.573, -0.776, 0.061, 12.329, -14.709, 21.141, 23.350, 20.330
16452, 0.627, -0.227, 0.764, 5.737, -0.671, 15.564, 25.640, -0.575, -0.736, 0.160, 5.676, -16.235, 1.587, 23.360, -0.352, 0.538, -0.716, 2.441, 3.174, -21.973, 21.135, 23.350, 20.330
16486, 0.596, -0.223, 0.771, 0.305, -4.700, 15.991, 25.652, -0.554, -0.733, 0.151, 0.061, -15.625, 3.418, 23.372, -0.329, 0.543, -0.704, 8.423, 1.648, -15.625, 21.129, 23.390, 20.330
16518, 0.591, -0.189, 0.769, -1.282, -9.644, 13.916, 25.643, -0.542, -0.749, 0.103, 2.747, -17.212, 8.484, 23.360, -0.323, 0.568, -0.673, 16.113, 9.888, -12.573, 21.147, 23.390, 20.330
16552, 0.586, -0.202, 0.761, -3.601, -11.658, 13.428, 25.634, -0.544, -0.737, 0.123, 8.606, -16.907, 9.094, 23.354, -0.318, 0.556, -0.697, 15.564, 7.751, -19.104, 21.123, 23.390, 20.330
16584, 0.591, -0.232, 0.761, -3.784, -11.963, 14.221, 25.631, -0.557, -0.727, 0.168, 9.583, -16.724, 8.362, 23.381, -0.306, 0.570, -0.736, 16.663, 3.418, -18.127, 21.117, 23.390, 20.330
16617, 0.617, -0.273, 0.750, 2.197, -14.526, 18.250, 25.649, -0.577, -0.698, 0.234, 3.296, -20.569, 11.353, 23.363, -0.287, 0.573, -0.779, 6.653, 14.893, -25.879, 21.102, 23.390, 20.330
16651, 0.655, -0.293, 0.753, 12.390, -14.709, 23.682, 25.616, -0.602, -0.714, 0.231, -7.629, -21.729, 12.329, 23.369, -0.316, 0.578, -0.794, -5.249, 19.958, -31.799, 21.141, 23.390, 20.330
16683, 0.706, -0.253, 0.753, 19.226, -11.597, 25.024, 25.649, -0.644, -0.720, 0.222, -15.259, -21.851, 10.620, 23.354, -0.409, 0.495, -0.737, -14.587, 23.560, -43.335, 21.129, 23.410, 20.330
16715, 0.734, -0.223, 0.742, 16.602, -7.202, 25.330, 25.637, -0.682, -0.747, 0.176, -22.461, -22.217, 1.343, 23.366, -0.527, 0.520, -0.719, -5.432, 29.358, -23.804, 21.120, 23.410, 20.330
16750, 0.744, -0.206, 0.747, 7.812, 2.441, 24.658, 25.619, -0.689, -0.760, 0.169, -8.850, -21.606, -8.789, 23.387, -0.483, 0.523, -0.740, 4.944, 38.696, -4.883, 21.126, 23.410, 20.330
16783, 0.698, -0.252, 0.771, 2.319, 8.972, 26.001, 25.649, -0.637, -0.762, 0.208, -7.568, -21.790, -13.123, 23.360, -0.403, 0.550, -0.779, 4.578, 24.963, 1.770, 21.123, 23.450, 20.330
16815, 0.667, -0.311, 0.769, 3.540, 10.742, 27.954, 25.658, -0.595, -0.759, 0.248, -5.005, -23.987, -16.357, 23.369, -0.337, 0.543, -0.832, 1.343, 25.635, -5.859, 21.141, 23.450, 20.310
16850, 0.625, -0.339, 0.790, 6.531, 12.085, 27.710, 25.646, -0.543, -0.775, 0.253, -12.024, -21.301, -13.977, 23.372, -0.328, 0.534, -0.841, 0.488, 32.715, -6.714, 21.132, 23.450, 20.310
16883, 0.602, -0.352, 0.794, 8.118, 9.705, 24.597, 25.634, -0.510, -0.791, 0.248, -8.911, -19.470, -11.292, 23.357, -0.322, 0.537, -0.857, 0.793, 30.151, -2.991, 21.126, 23.450, 20.310
16918, 0.578, -0.358, 0.804, 8.972, 5.737, 20.264, 25.637, -0.490, -0.798, 0.248, -8.484, -15.320, -4.333, 23.354, -0.283, 0.550, -0.854, -3.601, 19.287, -7.996, 21.132, 23.450, 20.330
16951, 0.576, -0.345, 0.795, 10.498, 1.953, 16.357, 25.658, -0.503, -0.776, 0.255, -8.911, -13.123, -0.610, 23.363, -0.311, 0.541, -0.827, -8.179, 14.465, -12.634, 21.120, 23.450, 20.330
16984, 0.573, -0.342, 0.802, 12.939, -2.686, 16.052, 25.622, -0.503, -0.775, 0.242, -12.695, -12.939, 7.263, 23.369, -0.272, 0.572, -0.824, -7.507, 10.986, -11.230, 21.126, 23.450, 20.330
17019, 0.583, -0.330, 0.789, 17.151, -8.972, 16.052, 25.625, -0.532, -0.756, 0.241, -10.742, -13.184, 13.062, 23.396, -0.250, 0.546, -0.794, -13.794, 8.545, -25.452, 21.114, 23.450, 20.370
17052, 0.622, -0.272, 0.780, 18.372, -8.789, 15.198, 25.658, -0.567, -0.775, 0.198, -18.677, -11.353, 11.780, 23.381, -0.336, 0.533, -0.733, -10.315, 10.864, -26.611, 21.111, 23.450, 20.370
17085, 0.653, -0.221, 0.763, 14.404, -8.118, 13.733, 25.643, -0.596, -0.770, 0.149, -11.902, -10.681, 8.057, 23.369, -0.413, 0.543, -0.691, -5.432, 17.883, -20.447, 21.126, 23.530, 20.370
17120, 0.652, -0.232, 0.767, 6.409, -5.920, 13.000, 25.625, -0.606, -0.769, 0.162, -4.456, -11.719, 3.906, 23.396, -0.393, 0.549, -0.718, 2.136, 12.756, -11.230, 21.123, 23.530, 20.350
17153, 0.648, -0.251, 0.771, 3.540, -2.808, 13.245, 25.625, -0.607, -0.762, 0.193, -2.197, -13.245, 3.174, 23.357, -0.356, 0.569, -0.737, 5.737, 8.240, -5.066, 21.126, 23.530, 20.350
17186, 0.636, -0.262, 0.776, 2.136, -1.770, 14.343, 25.660, -0.587, -0.771, 0.188, -2.625, -13.123, 0.916, 23.369, -0.348, 0.554, -0.720, 6.958, 14.282, -10.742, 21.099, 23.470, 20.350
17221, 0.632, -0.278, 0.774, 0.061, -1.038, 14.526, 25.655, -0.573, -0.765, 0.204, 3.113, -13.306, -0.488, 23.387, -0.359, 0.559, -0.759, 9.338, 17.395, -7.263, 21.129, 23.470, 20.350
17254, 0.618, -0.288, 0.777, -0.916, 0.244, 13.550, 25.640, -0.561, -0.763, 0.209, 4.272, -12.756, -2.380, 23.384, -0.339, 0.558, -0.768, 9.888, 13.733, -5.432, 21.120, 23.470, 20.350
17289, 0.607, -0.308, 0.775, -0.671, -0.488, 12.878, 25.634, -0.546, -0.767, 0.224, 0.427, -11.353, 1.221, 23.363, -0.314, 0.550, -0.778, 10.315, 11.353, -7.568, 21.111, 23.510, 20.350
17322, 0.585, -0.306, 0.792, -0.366, 0.671, 12.146, 25.663, -0.526, -0.769, 0.224, 3.723, -11.475, -1.343, 23.402, -0.311, 0.558, -0.784, 7.385, 14.404, -5.432, 21.135, 23.510, 20.330
17355, 0.566, -0.333, 0.800, -0.366, -0.305, 10.681, 25.637, -0.500, -0.793, 0.229, -1.038, -9.705, -0.427, 23.390, -0.276, 0.571, -0.812, 8.484, 10.925, -2.808, 21.144, 23.510, 20.330
17390, 0.586, -0.338, 0.786, 2.441, -3.479, 9.644, 25.649, -0.519, -0.759, 0.244, 3.357, -8.789, 1.709, 23.390, -0.286, 0.537, -0.798, 3.662, 8.850, -15.137, 21.117, 23.470, 20.330
17423, 0.606, -0.321, 0.772, 3.052, -3.784, 8.545, 25.646, -0.534, -0.756, 0.245, -4.028, -6.531, 2.563, 23.402, -0.356, 0.524, -0.780, 4.944, 7.507, -8.972, 21.135, 23.470, 20.350
17456, 0.618, -0.341, 0.778, 0.854, -1.770, 5.676, 25.640, -0.543, -0.788, 0.256, -1.343, -3.540, 1.465, 23.375, -0.335, 0.521, -0.820, 5.920, 12.634, -3.906, 21.123, 23.470, 20.350
17491, 0.640, -0.368, 0.792, 0.366, -1.343, 2.380, 25.660, -0.564, -0.789, 0.289, -3.418, -1.831, -0.671, 23.393, -0.361, 0.543, -0.857, 7.690, 8.606, -2.563, 21.126, 23.510, 20.350
17524, 0.648, -0.384, 0.808, 0.549, -0.488, 0.366, 25.652, -0.561, -0.814, 0.300, -4.272, 0.916, 0.305, 23.381, -0.344, 0.544, -0.875, 5.493, 4.211, -2.686, 21.102, 23.510, 20.330
17557, 0.671, -0.397, 0.805, 2.014, -0.610, -0.916, 25.634, -0.583, -0.804, 0.326, -0.366, 1.831, 1.831, 23.393, -0.364, 0.550, -0.892, 2.075, 2.075, -2.747, 21.123, 23.510, 20.330
17592, 0.670, -0.384, 0.819, 5.005, 0.427, -0.549, 25.646, -0.599, -0.814, 0.304, -7.874, 2.197, 1.404, 23.393, -0.353, 0.568, -0.875, -2.502, 4.761, -3.723, 21.120, 23.470, 20.330
17625, 0.681, -0.342, 0.804, 6.653, 1.099, -0.549, 25.669, -0.607, -0.811, 0.269, -5.554, 2.686, -4.150, 23.384, -0.375, 0.569, -0.838, -5.066, 1.404, -1.465, 21.135, 23.470, 20.350
17660, 0.748, -0.244, 0.807, 3.540, 2.991, 0.610, 25.655, -0.712, -0.804, 0.166, -3.174, 9.338, 1.709, 23.384, -0.407, 0.427, -0.659, -8.362, -0.427, -17.029, 21.126, 23.510, 20.350
17693, 0.784, -0.614, 0.904, -35.889, 7.996, 5.676, 25.658, -0.596, -0.949, 0.488, 55.603, -15.686, -5.554, 23.393, -0.554, 0.383, -1.258, 58.533, 33.386, -12.024, 21.117, 23.510, 20.350
17726, 0.447, -0.726, 0.458, -1.648, -30.212, -3.723, 25.652, -0.333, -0.348, 0.655, 53.711, -6.226, 31.982, 23.396, -0.227, 0.516, -1.020, 22.583, 1.221, 48.157, 21.138, 23.510, 20.370
17761, 0.680, -0.003, 0.673, 2.014, 2.747, -26.794, 25.660, -0.602, -0.605, 0.012, -47.241, 33.630, 15.991, 23.390, -0.406, 0.442, -0.340, -15.076, -59.448, -84.290, 21.117, 23.510, 20.370
17794, 0.564, 0.049, 0.724, -6.714, -5.493, -13.916, 25.663, -0.590, -0.729, -0.162, 23.254, 4.578, -2.625, 23.396, -0.562, 0.714, -0.362, -9.216, -66.956, 5.432, 21.126, 23.510, 20.370
17827, 0.485, -0.044, 0.931, -16.235, 6.104, 3.662, 25.646, -0.545, -0.852, 0.000, -13.367, 1.343, -19.470, 23.393, -0.087, 0.581, -0.460, 38.025, -9.949, 107.361, 21.123, 23.510, 20.330
17862, 0.741, -0.523, 0.746, -16.052, -19.226, 7.385, 25.658, -0.588, -0.829, 0.547, 34.119, -25.330, -8.545, 23.387, -0.050, 0.339, -1.181, 62.073, 72.388, 4.517, 21.132, 23.470, 20.330
17895, 0.750, -0.697, 0.792, 0.977, -12.695, 2.625, 25.655, -0.586, -0.782, 0.665, -10.193, -22.522, 4.517, 23.405, -0.837, 0.660, -1.352, 63.843, 166.321, 64.697, 21.132, 23.470, 20.350
17928, 0.680, -0.637, 0.773, 21.240, 4.639, 3.113, 25.652, -0.507, -0.815, 0.514, -32.288, 0.854, 9.949, 23.387, -0.112, 0.402, -1.174, 15.869, 30.151, 166.626, 21.144, 23.470, 20.350
17963, 0.710, -0.332, 0.716, 24.475, 10.864, -17.273, 25.637, -0.558, -0.729, 0.286, -30.945, 9.583, 16.968, 23.393, -0.289, 0.544, -0.786, -2.686, -42.358, 41.199, 21.135, 23.510, 20.350
17996, 0.611, -0.219, 0.709, 12.573, 15.015, -8.728, 25.663, -0.593, -0.729, 0.138, -36.987, 14.282, 10.437, 23.393, -0.097, 0.607, -0.697, -31.128, -109.131, 23.621, 21.144, 23.510, 20.370
18031, 0.488, -0.136, 0.741, 3.479, 13.306, -4.761, 25.649, -0.449, -0.630, 0.095, -30.396, 5.554, 31.494, 23.372, -0.005, 0.544, -0.575, -22.217, -14.648, -12.756, 21.150, 23.510, 20.370
18064, 0.531, -0.135, 0.764, 4.639, -1.465, -0.305, 25.672, -0.579, -0.659, 0.121, -83.069, -3.357, 68.359, 23.378, -0.144, 0.590, -0.654, 15.320, 18.555, -4.944, 21.129, 23.530, 20.370
18097, 0.568, -0.228, 0.744, 6.836, -11.597, 7.507, 25.669, -0.634, -0.689, -0.001, -59.265, -10.376, 59.265, 23.405, -0.132, 0.606, -0.759, 14.404, 29.663, -28.076, 21.126, 23.530, 20.330
18132, 0.640, -0.301, 0.743, 8.728, -10.803, 9.033, 25.669, -0.704, -0.789, 0.187, 22.461, -16.357, 28.015, 23.375, -0.217, 0.521, -0.842, -2.441, 5.676, -72.937, 21.135, 23.530, 20.330
18165, 0.700, -0.290, 0.753, 3.357, -1.099, 12.634, 25.663, -0.651, -0.767, 0.113, -5.066, -0.488, -14.771, 23.399, -0.390, 0.539, -0.841, -9.583, 4.578, -61.890, 21.117, 23.470, 20.330
18198, 0.685, -0.297, 0.770, 1.709, 3.479, 10.010, 25.663, -0.677, -0.701, 0.198, 7.202, -3.784, -14.099, 23.393, -0.382, 0.548, -0.814, -2.869, 13.611, -23.987, 21.150, 23.470, 20.350
18240, 0.688, -0.259, 0.787, 3.418, 4.333, 13.306, 25.652, -0.662, -0.723, 0.164, -20.630, -7.629, 10.986, 23.408, -0.269, 0.624, -0.805, -2.441, 13.733, -12.817, 21.135, 23.470, 20.350
18272, 0.683, -0.254, 0.801, 0.854, 5.127, 13.855, 25.663, -0.680, -0.740, 0.096, -25.024, -8.057, 14.038, 23.414, -0.282, 0.576, -0.776, -6.592, 12.451, -41.931, 21.138, 23.570, 20.350
18305, 0.669, -0.291, 0.800, -0.977, 4.089, 15.564, 25.649, -0.504, -0.835, 0.287, -62.927, -23.865, 55.603, 23.399, -0.369, 0.562, -0.805, -0.305, 13.306, -32.104, 21.132, 23.570, 20.370
18339, 0.653, -0.353, 0.821, 0.000, 2.808, 17.700, 25.678, -0.941, -0.884, -0.060, -82.275, 22.583, 19.043, 23.381, -0.274, 0.622, -0.939, -0.427, 24.597, -1.770, 21.132, 23.570, 20.370
18371, 0.675, -0.385, 0.804, 4.944, -1.160, 20.813, 25.658, -0.686, -0.433, 0.152, 256.836, -41.504, -104.187, 23.393, -0.213, 0.577, -0.894, -11.780, 27.100, -34.729, 21.132, 23.630, 20.370
18405, 0.690, -0.385, 0.788, 13.062, 4.944, 24.048, 25.660, -0.645, -0.771, 0.755, 47.913, -19.531, -59.509, 23.402, -0.377, 0.508, -0.844, -22.339, 24.658, -56.885, 21.126, 23.630, 20.390
18437, 0.681, -0.336, 0.776, 15.381, 7.324, 24.353, 25.655, -0.681, -0.732, 0.092, -102.844, 5.493, -10.315, 23.390, -0.437, 0.553, -0.829, -5.676, 20.020, -13.733, 21.132, 23.630, 20.390
18470, 0.652, -0.318, 0.779, 10.864, 7.935, 20.142, 25.658, -0.625, -0.788, 0.187, 24.719, -25.208, -28.748, 23.363, -0.318, 0.509, -0.764, -5.981, 25.269, -12.268, 21.111, 23.650, 20.390
18504, 0.604, -0.292, 0.790, 4.395, 10.864, 17.090, 25.655, -0.582, -0.780, 0.180, 1.221, -9.827, -29.602, 23.399, -0.329, 0.584, -0.774, -0.671, 10.498, -0.671, 21.123, 23.650, 20.350
18536, 0.578, -0.297, 0.792, 2.991, 10.132, 15.442, 25.678, -0.544, -0.750, 0.207, 5.737, -13.428, -19.897, 23.384, -0.253, 0.562, -0.767, 0.977, 10.315, -2.075, 21.138, 23.650, 20.350
18568, 0.547, -0.292, 0.801, 2.808, 7.324, 14.832, 25.690, -0.528, -0.765, 0.169, -7.446, -11.902, -15.625, 23.378, -0.237, 0.598, -0.739, 1.648, 14.954, -4.883, 21.117, 23.630, 20.350
18602, 0.515, -0.311, 0.791, 3.174, 3.113, 15.808, 25.660, -0.479, -0.777, 0.189, 4.456, -14.221, -12.939, 23.405, -0.195, 0.560, -0.778, 5.554, 17.029, -11.841, 21.129, 23.630, 20.370
18635, 0.511, -0.303, 0.797, 1.953, 1.404, 14.832, 25.655, -0.479, -0.759, 0.181, -1.160, -13.184, -6.287, 23.375, -0.239, 0.564, -0.753, 6.042, 13.733, -12.268, 21.123, 23.630, 20.370
18669, 0.527, -0.293, 0.790, 0.977, -3.052, 12.939, 25.663, -0.493, -0.767, 0.183, 0.366, -13.916, 1.587, 23.405, -0.233, 0.583, -0.756, 7.935, 10.925, -10.193, 21.126, 23.650, 20.370
18701, 0.547, -0.301, 0.782, 0.977, -5.005, 13.428, 25.663, -0.519, -0.767, 0.191, 0.366, -14.282, 3.479, 23.372, -0.257, 0.550, -0.740, 8.118, 11.597, -16.052, 21.123, 23.650, 20.370
18733, 0.552, -0.328, 0.795, -0.061, -6.287, 13.916, 25.666, -0.518, -0.765, 0.213, 2.686, -15.808, 4.333, 23.405, -0.255, 0.578, -0.789, 12.756, 11.536, -11.047, 21.102, 23.650, 20.370
18767, 0.584, -0.308, 0.792, -0.977, -6.836, 12.817, 25.690, -0.553, -0.770, 0.226, 5.798, -14.282, 5.920, 23.381, -0.272, 0.567, -0.750, 11.475, 13.367, -15.259, 21.126, 23.630, 20.370
18800, 0.587, -0.340, 0.785, -2.441, -7.080, 13.977, 25.687, -0.550, -0.771, 0.251, 0.793, -15.564, 3.601, 23.399, -0.298, 0.562, -0.807, 10.864, 12.268, -12.756, 21.132, 23.630, 20.370
18832, 0.589, -0.367, 0.792, -1.282, -6.287, 14.771, 25.681, -0.542, -0.789, 0.263, 3.540, -14.954, 5.249, 23.369, -0.275, 0.554, -0.837, 10.315, 11.536, -10.010, 21.114, 23.630, 20.370
18866, 0.619, -0.381, 0.779, 0.671, -5.798, 15.381, 25.675, -0.571, -0.767, 0.294, 1.526, -15.198, 1.648, 23.351, -0.302, 0.545, -0.832, 6.714, 16.174, -16.357, 21.099, 23.630, 20.370
18898, 0.616, -0.400, 0.813, 2.197, -5.676, 16.785, 25.675, -0.567, -0.800, 0.317, -1.770, -16.907, 4.883, 23.375, -0.286, 0.574, -0.898, 5.859, 17.944, -9.521, 21.132, 23.630, 20.370
18930, 0.640, -0.422, 0.793, 6.958, -4.333, 16.907, 25.663, -0.579, -0.792, 0.333, -6.104, -16.052, 4.272, 23.381, -0.305, 0.524, -0.894, 1.404, 21.118, -15.442, 21.120, 23.630, 20.370
18965, 0.623, -0.425, 0.801, 8.972, 0.732, 14.893, 25.684, -0.547, -0.813, 0.298, -10.559, -12.024, -1.465, 23.363, -0.340, 0.532, -0.899, 0.244, 16.724, -6.348, 21.114, 23.630, 20.370
18998, 0.615, -0.399, 0.800, 7.324, 2.991, 8.850, 25.658, -0.538, -0.816, 0.279, -6.104, -6.348, -3.784, 23.381, -0.333, 0.541, -0.866, 2.319, 14.221, 0.366, 21.117, 23.630, 20.390
19030, 0.590, -0.391, 0.812, 5.005, 4.822, 4.211, 25.649, -0.525, -0.813, 0.269, -3.357, -2.441, -3.418, 23.414, -0.271, 0.555, -0.859, 1.648, 3.113, 2.014, 21.132, 23.630, 20.390
19065, 0.576, -0.386, 0.797, 4.944, 4.333, 0.366, 25.681, -0.510, -0.785, 0.276, -2.686, 1.526, -3.784, 23.369, -0.293, 0.544, -0.845, -1.709, 2.930, -1.953, 21.129, 23.630, 20.390
19098, 0.569, -0.355, 0.794, 5.005, 3.235, -2.136, 25.655, -0.512, -0.778, 0.252, -5.859, 4.639, -1.587, 23.387, -0.270, 0.546, -0.806, 4.639, -1.526, 7.935, 21.117, 23.630, 20.350
19133, 0.566, -0.343, 0.777, 3.967, 2.136, -3.601, 25.681, -0.517, -0.771, 0.220, -2.197, 5.066, -0.732, 23.381, -0.260, 0.556, -0.812, 2.197, 2.808, 0.183, 21.114, 23.630, 20.350
19166, 0.557, -0.333, 0.769, 3.479, 1.831, -4.333, 25.663, -0.509, -0.745, 0.239, -1.099, 6.470, 0.977, 23.402, -0.271, 0.537, -0.770, -0.732, -3.479, -3.601, 21.123, 23.590, 20.350
19199, 0.557, -0.306, 0.765, 2.136, 0.610, -7.019, 25.675, -0.523, -0.749, 0.219, -1.892, 7.690, 0.671, 23.390, -0.290, 0.546, -0.757, 3.906, -4.944, 5.005, 21.114, 23.590, 20.390
19234, 0.554, -0.302, 0.773, -0.427, 0.061, -7.263, 25.678, -0.518, -0.754, 0.200, 0.854, 8.545, 0.244, 23.420, -0.243, 0.541, -0.735, 4.150, -0.854, 0.977, 21.129, 23.590, 20.390
19267, 0.569, -0.295, 0.782, -2.869, -1.648, -6.897, 25.675, -0.533, -0.760, 0.211, 4.578, 6.653, 2.502, 23.396, -0.284, 0.569, -0.748, 9.644, -3.357, -1.648, 21.129, 23.630, 20.390
19300, 0.569, -0.294, 0.791, -4.822, -3.174, -5.798, 25.660, -0.536, -0.778, 0.198, 5.737, 5.615, 4.883, 23.402, -0.263, 0.572, -0.750, 9.949, -5.493, -0.122, 21.132, 23.630, 20.370
19335, 0.584, -0.318, 0.777, -6.836, -4.395, -4.150, 25.666, -0.550, -0.757, 0.232, 11.475, 3.906, 3.662, 23.405, -0.275, 0.546, -0.775, 11.353, -2.441, -6.470, 21.123, 23.630, 20.370
19368, 0.600, -0.339, 0.770, -7.751, -4.395, -3.296, 25.684, -0.548, -0.754, 0.250, 9.521, 2.991, 2.625, 23.375, -0.311, 0.539, -0.797, 14.832, 0.916, -2.075, 21.114, 23.590, 20.370
19401, 0.620, -0.354, 0.778, -8.240, -4.211, -3.723, 25.652, -0.560, -0.767, 0.263, 10.376, 2.563, 3.357, 23.402, -0.306, 0.531, -0.807, 15.686, 0.061, -4.944, 21.108, 23.590, 20.370
19436, 0.627, -0.356, 0.788, -8.667, -1.770, -5.371, 25.705, -0.568, -0.783, 0.262, 11.475, 5.554, -0.427, 23.381, -0.348, 0.563, -0.837, 13.916, -1.892, -2.197, 21.111, 23.630, 20.370
19486, 0.643, -0.376, 0.772, -8.728, 1.282, -6.287, 25.655, -0.567, -0.766, 0.308, 11.536, 8.728, -4.883, 23.402, -0.357, 0.518, -0.856, 12.695, -2.869, -1.526, 21.111, 23.630, 20.390
19519, 0.628, -0.416, 0.792, -7.019, 1.526, -6.592, 25.678, -0.563, -0.790, 0.333, 8.972, 8.240, -4.456, 23.384, -0.310, 0.557, -0.912, 11.292, -0.183, 7.874, 21.117, 23.630, 20.390
19554, 0.639, -0.440, 0.801, -2.563, -0.427, -5.981, 25.681, -0.574, -0.796, 0.358, 3.113, 9.583, -1.709, 23.402, -0.302, 0.541, -0.943, 5.249, 2.197, -1.648, 21.123, 23.630, 20.390
19587, 0.659, -0.427, 0.797, 1.038, 0.244, -5.066, 25.696, -0.582, -0.803, 0.359, 2.502, 6.775, -0.305, 23.420, -0.361, 0.536, -0.896, -0.366, -2.075, -4.517, 21.105, 23.630, 20.370
19622, 0.666, -0.395, 0.790, 2.991, 0.610, -3.967, 25.684, -0.601, -0.796, 0.338, -3.662, 5.676, 1.282, 23.390, -0.346, 0.544, -0.887, 0.610, -1.953, 3.174, 21.114, 23.630, 20.370
