millis,acc_x_c,acc_y_c,acc_z_c,gyro_x_c,gyro_y_c,gyro_z_c,imu_temp_c,acc_x_l,acc_y_l,acc_z_l,gyro_x_l,gyro_y_l,gyro_z_l,imu_temp_l,acc_x_r,acc_y_r,acc_z_r,gyro_x_r,gyro_y_r,gyro_z_r,imu_temp_r,obj_temp,amb_temp
24492, 1.625, 0.483, 0.173, 12.268, -38.818, -6.531, 27.284, -0.825, -1.348, 0.673, 5.920, -0.427, 21.851, 23.531, -0.890, 1.298, 0.041, 36.072, -38.574, -27.161, 20.961, 25.850, 20.210
24526, 1.751, 0.682, 0.247, -3.052, 5.005, 21.606, 27.287, -0.906, -1.478, 0.517, -18.311, -10.315, 23.987, 23.525, -0.664, 1.554, -0.086, 74.341, 5.798, 44.006, 20.973, 25.850, 20.210
24558, 1.487, 0.701, 0.186, -11.292, 16.968, 30.396, 27.296, -0.847, -1.389, 0.290, 5.920, 4.150, -14.954, 23.492, -0.666, 1.242, 0.141, -25.330, 25.879, -48.401, 20.955, 25.850, 20.210
24590, 1.314, 0.455, 0.340, -23.865, 19.714, 37.720, 27.290, -0.581, -1.246, 0.268, 23.010, 3.906, -34.424, 23.513, -0.748, 1.142, -0.095, 65.002, 23.437, -28.931, 20.985, 26.210, 20.210
24624, 1.371, 0.313, 0.360, -16.541, 19.470, 41.260, 27.323, -0.563, -1.246, 0.423, 21.606, -6.165, -32.532, 23.534, -0.628, 1.246, -0.409, 66.956, 19.226, -12.207, 20.967, 26.210, 20.170
24657, 1.308, 0.280, 0.377, -10.559, 26.428, 39.795, 27.290, -0.434, -1.188, 0.303, -16.357, -23.010, -50.171, 23.531, -0.669, 1.105, -0.314, 16.724, 34.729, -37.598, 20.955, 26.210, 20.170
24689, 1.194, 0.224, 0.456, -8.423, 24.597, 34.668, 27.278, -0.289, -1.153, 0.158, -19.897, -18.311, -47.668, 23.498, -0.673, 1.026, -0.383, 39.001, 32.166, -17.090, 20.958, 25.990, 20.170
24723, 1.038, 0.181, 0.431, -9.216, 30.273, 25.818, 27.275, -0.252, -0.990, 0.135, -13.123, -7.202, -35.095, 23.510, -0.465, 0.948, -0.424, 37.598, 22.278, 3.235, 20.985, 25.990, 20.250
24755, 0.871, 0.208, 0.433, -0.244, 27.161, 17.883, 27.296, -0.281, -0.831, 0.059, -25.330, -10.620, -31.555, 23.537, -0.282, 0.815, -0.358, 9.705, 24.292, 11.047, 20.955, 25.990, 20.250
24789, 0.589, 0.160, 0.589, 0.793, 26.245, 18.250, 27.311, -0.117, -0.771, -0.204, -33.325, -25.513, -36.072, 23.528, -0.126, 0.667, -0.483, 7.141, 24.780, 16.602, 20.973, 26.310, 20.250
24822, 0.256, 0.056, 0.837, 3.845, 23.071, 14.526, 27.296, 0.066, -0.702, -0.587, -6.165, -29.114, -30.151, 23.513, 0.066, 0.562, -0.778, 3.174, 3.113, 18.494, 20.982, 26.310, 20.170
24854, 0.229, 0.008, 0.603, 6.531, -6.104, 18.555, 27.272, 0.177, -0.493, -0.457, 54.993, -17.029, 1.038, 23.516, 0.034, 0.471, -0.583, -32.227, -13.855, -10.071, 20.973, 26.310, 20.170
24888, 0.564, 0.044, 0.216, 8.911, -29.114, 2.869, 27.272, -0.031, -0.480, 0.123, 55.054, 18.433, 15.259, 23.525, -0.269, 0.427, -0.172, -51.697, 38.452, -49.072, 20.967, 26.290, 20.170
24920, 0.644, 0.057, 0.195, 4.822, -13.916, -6.531, 27.263, -0.094, -0.510, 0.184, 11.597, 2.625, 2.563, 23.504, -0.393, 0.504, -0.043, -34.363, 38.147, -62.683, 20.967, 26.290, 20.190
24952, 0.568, 0.052, 0.364, -1.587, -5.981, -10.803, 27.263, -0.042, -0.613, -0.014, 0.122, -1.404, 10.864, 23.522, -0.379, 0.500, -0.264, 15.808, -9.277, -1.343, 20.961, 26.290, 20.190
24987, 0.575, 0.059, 0.528, 3.235, -12.024, -16.968, 27.254, -0.062, -0.730, -0.100, 12.451, -0.122, 31.067, 23.519, -0.200, 0.634, -0.474, 47.180, -54.138, 49.316, 20.949, 26.210, 20.190
25019, 0.572, 0.145, 0.541, 6.104, -20.142, -15.503, 27.242, -0.129, -0.773, -0.149, 30.945, -1.282, 47.424, 23.519, -0.101, 0.706, -0.460, -1.526, -58.472, -42.114, 20.949, 26.210, 20.190
25051, 0.703, 0.145, 0.322, 0.427, -28.076, -12.207, 27.257, -0.146, -0.730, 0.048, 43.213, 12.512, 39.612, 23.510, -0.442, 0.617, -0.292, -23.865, -6.104, -42.236, 20.940, 26.210, 20.190
25086, 0.962, 0.139, 0.020, -5.432, -24.963, -17.883, 27.287, -0.296, -0.714, 0.408, 23.926, 43.335, 27.161, 23.504, -0.777, 0.704, 0.080, -31.067, -12.756, 7.324, 20.967, 26.170, 20.190
25119, 1.371, 0.212, -0.095, -2.625, -10.010, -26.245, 27.254, -0.601, -0.913, 0.959, 2.563, 56.946, 20.142, 23.519, -0.668, 1.025, 0.186, 10.681, -17.517, 26.672, 20.940, 26.170, 20.190
25154, 1.275, 0.712, 0.386, 17.578, -13.306, -27.344, 27.224, -0.878, -1.305, 0.097, -68.298, -2.808, 41.748, 23.516, -0.655, 1.271, -0.000, 33.630, -35.034, -4.944, 20.955, 26.170, 20.190
25187, 1.496, 0.790, 0.309, -51.758, -17.090, -9.583, 27.242, -0.747, -1.705, 0.032, 23.987, 36.743, -2.380, 23.501, -1.080, 1.207, 0.114, 23.254, -36.865, 6.165, 20.973, 25.230, 20.190
25220, 1.642, 0.236, 0.109, -94.055, -8.606, -11.169, 27.227, -0.485, -1.255, 0.675, 93.933, 101.563, -52.368, 23.513, -1.160, 1.082, -0.074, 70.984, -66.650, -19.714, 20.943, 25.230, 20.190
25255, 1.539, 0.132, 0.324, -83.496, 2.869, -24.902, 27.242, -0.538, -1.246, 0.671, -2.563, 62.073, -16.785, 23.522, -0.925, 1.244, -0.396, 132.324, -94.482, 42.725, 20.949, 25.230, 20.190
25288, 1.495, 0.236, 0.365, -59.753, -0.610, -26.367, 27.227, -0.506, -1.357, 0.454, -0.061, 54.688, -8.240, 23.501, -0.907, 1.155, -0.350, 22.583, -60.303, 2.197, 20.949, 24.210, 20.190
25321, 1.450, 0.247, 0.321, -48.950, 4.456, -23.804, 27.239, -0.518, -1.222, 0.496, 6.958, 55.725, -12.512, 23.510, -0.837, 1.092, -0.236, 45.654, -46.387, 28.931, 20.967, 24.210, 20.210
25356, 1.294, 0.290, 0.319, -40.588, 19.592, -22.156, 27.248, -0.514, -1.115, 0.397, -17.761, 41.016, -5.005, 23.516, -0.651, 0.979, -0.184, 70.618, -83.008, 50.659, 20.952, 24.350, 20.210
25389, 1.058, 0.286, 0.352, -44.189, 26.611, -13.550, 27.245, -0.422, -1.031, 0.198, -26.367, 33.997, -14.893, 23.510, -0.762, 0.689, -0.137, 72.693, -30.090, 66.528, 20.961, 24.350, 20.210
25424, 0.872, 0.046, 0.285, -51.819, 32.532, -1.770, 27.221, -0.136, -0.767, 0.227, -19.775, 24.719, -27.161, 23.525, -0.318, 0.583, -0.328, 99.060, -112.610, 119.324, 20.952, 24.350, 20.210
25457, 0.649, -0.042, 0.560, -40.710, 47.119, -5.737, 27.248, -0.051, -0.655, -0.053, -40.588, 3.479, -13.000, 23.486, -0.042, 0.752, -0.807, 53.650, -20.386, 94.971, 20.949, 23.690, 20.210
25490, 0.314, 0.032, 0.741, -31.616, 56.335, -27.466, 27.230, -0.038, -0.713, -0.475, -38.940, 1.465, 8.301, 23.510, 0.119, 0.597, -0.879, -11.780, 50.964, 92.407, 20.958, 23.690, 20.210
25525, 0.220, -0.073, 0.689, -25.391, 4.944, -16.785, 27.248, 0.104, -0.594, -0.426, 36.743, 4.272, 10.864, 23.519, -0.109, 0.483, -0.540, -28.015, 2.930, 25.757, 20.958, 23.690, 20.190
25558, 0.519, -0.178, 0.426, -28.259, -19.348, -21.240, 27.242, 0.176, -0.573, -0.036, 37.964, 20.020, 16.846, 23.504, -0.348, 0.455, -0.399, -20.569, -8.179, 33.752, 20.931, 24.050, 20.190
25591, 0.554, -0.089, 0.357, -7.446, -15.137, -34.424, 27.236, 0.047, -0.552, 0.029, 38.940, 44.128, 15.991, 23.486, -0.214, 0.523, -0.329, -14.526, -4.517, 48.035, 20.940, 24.050, 20.190
25626, 0.490, 0.079, 0.434, 4.333, -12.817, -38.818, 27.239, -0.175, -0.555, 0.008, -1.160, 27.161, 22.522, 23.498, -0.062, 0.601, -0.372, -27.100, -9.521, 36.133, 20.937, 24.050, 20.190
25659, 0.495, 0.136, 0.455, 9.277, -16.113, -31.006, 27.236, -0.209, -0.653, -0.070, 0.549, 14.221, 14.282, 23.516, 0.031, 0.627, -0.337, -38.879, -5.310, 18.433, 20.958, 23.850, 20.190
25692, 0.425, 0.194, 0.552, 19.592, -21.240, -19.653, 27.248, -0.239, -0.658, -0.182, 10.986, -7.690, 21.790, 23.489, 0.070, 0.626, -0.378, -36.377, -4.700, -3.418, 20.952, 23.850, 20.130
25727, 0.484, 0.252, 0.424, 19.531, -33.630, -8.423, 27.263, -0.292, -0.655, -0.120, 42.297, -15.625, 28.809, 23.516, -0.054, 0.664, -0.202, -48.096, 9.399, -1.892, 20.940, 23.850, 20.130
25760, 0.668, 0.344, 0.164, 10.803, -38.635, -7.080, 27.224, -0.455, -0.636, 0.147, 56.824, 12.390, 15.747, 23.495, -0.238, 0.731, 0.218, -72.937, 21.057, 12.268, 20.967, 23.850, 20.130
25795, 1.206, 0.565, -0.045, 0.793, -41.992, 0.488, 27.245, -0.754, -0.896, 0.749, 16.296, 22.766, 2.136, 23.516, -0.297, 1.184, 0.490, -51.514, -9.705, 15.259, 20.973, 23.850, 20.170
25828, 1.458, 0.766, 0.291, 1.709, -23.254, 7.568, 27.245, -1.037, -1.476, 0.408, -21.545, -2.991, 9.155, 23.489, -0.293, 1.508, 0.292, 44.983, -38.025, -34.912, 20.943, 23.850, 20.170
25861, 1.690, 0.771, 0.263, -27.649, -10.986, 33.203, 27.236, -0.943, -1.470, 0.451, 16.602, -5.005, -38.330, 23.492, -0.427, 1.605, 0.202, 47.607, -19.409, -34.912, 20.946, 24.050, 20.170
25896, 1.551, 0.568, 0.310, -45.105, 5.493, 54.016, 27.212, -0.785, -1.370, 0.466, 36.621, 9.277, -61.523, 23.513, -0.503, 1.446, 0.115, 33.020, 20.569, -30.640, 20.958, 24.050, 20.150
25929, 1.463, 0.227, 0.367, -43.396, 9.033, 54.321, 27.254, -0.457, -1.280, 0.487, 21.667, 6.531, -69.946, 23.507, -0.531, 1.385, -0.091, 59.937, 4.578, -43.457, 20.949, 24.050, 20.150
25962, 1.477, 0.222, 0.392, -22.583, 13.367, 49.805, 27.239, -0.508, -1.233, 0.580, 19.958, 1.587, -53.772, 23.513, -0.554, 1.396, -0.157, 46.265, 24.170, -33.142, 20.958, 23.850, 20.150
25997, 1.477, 0.179, 0.361, -12.878, 23.987, 48.340, 27.263, -0.355, -1.258, 0.478, -16.724, -25.635, -50.415, 23.492, -0.636, 1.306, -0.137, 36.316, 42.603, -17.456, 20.934, 23.850, 20.150
26030, 1.362, 0.057, 0.400, -7.446, 36.743, 40.283, 27.242, -0.206, -1.146, 0.442, -20.874, -16.602, -42.114, 23.471, -0.614, 1.220, -0.273, 43.884, 51.147, 0.427, 20.934, 23.850, 20.150
26065, 1.177, 0.011, 0.392, 3.723, 48.523, 24.719, 27.239, -0.188, -1.001, 0.398, -31.067, -21.118, -25.696, 23.477, -0.469, 1.051, -0.295, 17.639, 80.078, 26.062, 20.949, 24.030, 20.150
26098, 0.904, 0.024, 0.420, 12.146, 59.448, 13.489, 27.224, -0.070, -0.792, 0.143, -58.533, -28.870, -21.179, 23.489, -0.179, 0.818, -0.346, 0.061, 90.027, 39.917, 20.937, 24.030, 20.150
26131, 0.461, -0.005, 0.774, 22.644, 65.247, 1.221, 27.266, 0.023, -0.761, -0.343, -83.374, -47.974, -4.761, 23.486, 0.101, 0.729, -0.716, 11.353, 71.350, 28.320, 20.946, 24.030, 20.150
26166, 0.126, -0.115, 0.859, 20.325, 45.715, -1.465, 27.239, 0.184, -0.756, -0.650, -24.414, -53.955, 16.846, 23.492, 0.107, 0.576, -0.768, -2.258, 60.303, 19.287, 20.943, 24.090, 20.150
26199, 0.180, -0.025, 0.516, 37.170, -7.080, -2.563, 27.242, 0.140, -0.382, -0.430, 63.232, -21.240, 23.804, 23.492, -0.042, 0.480, -0.395, -75.195, 66.650, 25.269, 20.961, 24.090, 20.150
26232, 0.358, 0.163, 0.331, 21.057, -9.888, -31.067, 27.227, -0.032, -0.410, -0.174, 26.794, 28.259, 31.616, 23.492, -0.062, 0.420, -0.037, -63.110, 40.161, 25.879, 20.922, 24.090, 20.150
26267, 0.412, 0.125, 0.351, 5.432, -7.568, -29.541, 27.239, -0.150, -0.532, 0.006, 19.470, 32.043, 20.325, 23.477, 0.075, 0.486, -0.127, -2.441, -14.404, 9.216, 20.922, 24.230, 20.150
26300, 0.375, 0.157, 0.496, 0.977, -6.226, -20.142, 27.257, -0.152, -0.557, -0.171, -11.108, -1.282, 5.066, 23.477, 0.056, 0.591, -0.296, 10.620, -19.958, -1.160, 20.955, 24.230, 20.130
26333, 0.447, 0.079, 0.512, -1.953, -14.709, -19.531, 27.233, -0.043, -0.641, -0.178, 13.184, 8.850, 12.817, 23.480, 0.046, 0.636, -0.354, -12.573, -13.000, 6.348, 20.946, 24.230, 20.130
26368, 0.523, 0.079, 0.509, -0.610, -22.705, -17.761, 27.245, -0.096, -0.653, -0.041, 21.240, 7.935, 23.254, 23.501, -0.055, 0.677, -0.288, -17.883, -10.925, 2.441, 20.952, 24.290, 20.130
26401, 0.667, 0.041, 0.353, -0.488, -27.527, -17.822, 27.245, -0.080, -0.663, 0.099, 31.250, 20.264, 31.555, 23.471, -0.279, 0.733, -0.160, -24.536, -8.606, 5.554, 20.943, 24.290, 20.150
26436, 1.040, 0.038, 0.086, 6.409, -20.691, -20.264, 27.245, -0.240, -0.721, 0.512, 29.541, 46.692, 31.494, 23.477, -0.498, 0.990, 0.129, -28.992, -1.953, 23.987, 20.937, 24.350, 20.150
26469, 1.448, 0.261, 0.235, 36.133, -10.193, -39.551, 27.230, -0.677, -1.014, 0.846, -45.776, 25.879, 48.767, 23.471, -0.291, 1.404, 0.138, -7.202, -27.771, 14.099, 20.958, 24.350, 20.150
26502, 1.434, 1.024, 0.550, 27.405, 5.554, -37.048, 27.251, -1.161, -1.601, 0.113, -95.398, 13.794, 62.256, 23.453, -0.237, 1.501, 0.308, 0.793, -12.756, 0.488, 20.943, 24.350, 20.110
26538, 1.606, 0.664, 0.262, -58.716, 15.686, 4.333, 27.221, -0.749, -1.644, 0.241, 27.039, 15.015, -34.119, 23.456, -0.511, 1.465, 0.335, 32.593, -21.545, 9.277, 20.982, 24.350, 20.110
26571, 1.541, 0.191, 0.376, -58.472, 10.681, 10.620, 27.212, -0.491, -1.176, 0.675, 81.482, 57.251, -51.025, 23.456, -0.488, 1.474, -0.103, 73.059, -43.884, -6.836, 20.964, 24.350, 20.110
26604, 1.389, 0.119, 0.508, -33.875, 17.883, -4.883, 27.230, -0.385, -1.165, 0.504, -27.466, 21.790, -20.813, 23.480, -0.446, 1.429, -0.270, 34.607, -17.212, 8.789, 20.967, 24.350, 20.110
26639, 1.360, 0.267, 0.467, -17.944, 18.127, -11.292, 27.212, -0.449, -1.278, 0.324, -24.658, 17.700, -3.967, 23.477, -0.348, 1.346, -0.077, 8.850, 4.578, 27.283, 20.967, 24.290, 20.110
26672, 1.241, 0.345, 0.503, -20.386, 21.484, -9.216, 27.218, -0.521, -1.167, 0.250, -12.573, 26.489, -4.333, 23.477, -0.237, 1.263, -0.062, 30.762, -8.850, 21.790, 20.964, 24.290, 20.130
26706, 1.082, 0.349, 0.481, -23.437, 24.719, -3.479, 27.230, -0.461, -1.069, 0.140, -24.597, 20.996, -13.428, 23.465, -0.146, 1.073, -0.111, 28.931, -0.916, 19.958, 20.970, 24.290, 20.130
26741, 0.853, 0.182, 0.457, -26.978, 29.907, 1.831, 27.233, -0.246, -0.861, 0.113, -22.766, 18.738, -33.447, 23.480, -0.069, 0.868, -0.213, 32.043, 9.460, 18.127, 20.946, 24.350, 20.130
26774, 0.601, 0.007, 0.596, -11.414, 32.593, 4.639, 27.218, -0.075, -0.688, -0.094, -43.091, -0.183, -34.851, 23.465, 0.161, 0.716, -0.540, 21.667, 24.719, 21.729, 20.952, 24.350, 20.110
26809, 0.160, -0.101, 0.905, 13.184, 43.518, 7.263, 27.212, 0.065, -0.702, -0.467, -43.457, -37.903, -4.944, 23.474, 0.378, 0.567, -0.786, 16.724, 42.542, -24.414, 20.925, 24.350, 20.110
26842, -0.002, -0.100, 0.756, 25.269, 12.695, 17.639, 27.218, 0.238, -0.571, -0.621, 33.325, -55.664, 10.681, 23.486, 0.164, 0.458, -0.503, 25.635, -13.184, -93.384, 20.937, 24.470, 20.110
26875, 0.271, -0.036, 0.513, 11.108, -24.536, 12.817, 27.242, 0.195, -0.464, -0.336, 72.754, -17.578, 15.564, 23.468, 0.001, 0.413, -0.275, 74.158, -78.186, -134.033, 20.937, 24.470, 20.110
26910, 0.424, -0.135, 0.389, 4.456, -23.743, -10.620, 27.227, 0.190, -0.439, -0.056, 40.833, 18.494, 1.282, 23.465, -0.106, 0.479, -0.428, 142.883, -93.811, -200.867, 20.940, 24.470, 20.110
26943, 0.333, -0.072, 0.493, 18.677, -20.203, -16.968, 27.230, -0.022, -0.452, -0.062, 22.522, 12.024, 23.376, 23.453, -0.208, 0.337, -0.627, 64.270, 22.522, -129.150, 20.955, 24.510, 20.110
26976, 0.374, -0.051, 0.502, 28.259, -20.081, -12.390, 27.230, 0.043, -0.570, -0.111, -19.287, -18.982, 11.963, 23.486, -0.229, 0.473, -0.741, -8.789, 95.276, 40.100, 20.940, 24.510, 20.110
27011, 0.372, 0.003, 0.639, 40.161, -30.396, -16.296, 27.218, 0.026, -0.641, -0.268, 24.841, -11.292, 33.752, 23.468, -0.393, 0.515, -0.531, -56.030, 23.865, 9.766, 20.952, 24.510, 20.110
27045, 0.505, 0.027, 0.428, 48.340, -40.466, -7.324, 27.230, -0.098, -0.607, 0.015, 52.551, -9.094, 49.072, 23.474, -0.199, 0.420, -0.495, -101.013, 0.977, 4.456, 20.916, 23.290, 20.110
27080, 0.708, 0.097, 0.138, 64.453, -39.917, 2.380, 27.218, -0.346, -0.563, 0.367, 32.104, -10.986, 48.340, 23.462, -0.289, 0.606, -0.104, -100.281, 42.725, 8.545, 20.934, 23.290, 20.110
27113, 1.187, 0.309, -0.145, 68.298, -44.006, 11.963, 27.194, -0.692, -0.807, 1.033, -12.817, -22.583, 55.054, 23.447, -0.670, 1.024, 0.444, -55.908, 95.581, 14.343, 20.943, 23.290, 20.110
27146, 1.559, 0.625, -0.022, 68.787, -43.396, 14.099, 27.218, -0.885, -1.252, 0.507, -53.406, -38.025, 51.392, 23.435, -0.975, 1.152, 0.218, -1.648, 34.790, -12.634, 20.925, 23.650, 20.110
27181, 1.729, 0.855, 0.286, 52.856, -9.644, 15.381, 27.209, -1.189, -1.535, 0.495, -16.357, -40.405, 19.531, 23.471, -0.669, 1.732, 0.026, 29.846, 29.541, -11.963, 20.919, 23.650, 20.130
27214, 1.738, 0.947, 0.132, 13.733, 10.864, 42.358, 27.209, -1.166, -1.375, 0.440, -0.854, -56.458, -20.203, 23.459, -0.598, 1.481, 0.248, -24.109, 28.381, -29.114, 20.937, 23.650, 20.130
27247, 1.400, 0.609, 0.386, -12.878, 25.940, 48.706, 27.218, -0.821, -1.337, 0.314, -17.151, -34.790, -54.810, 23.465, -0.667, 1.233, -0.150, 63.477, 36.987, -48.889, 20.925, 23.750, 20.130
27283, 1.391, 0.269, 0.383, -8.362, 21.545, 59.509, 27.215, -0.555, -1.164, 0.538, -34.119, -79.224, -65.613, 23.465, -0.637, 1.254, -0.448, 86.853, 29.419, -47.729, 20.916, 23.750, 20.110
27315, 1.392, 0.208, 0.378, 12.695, 32.166, 49.072, 27.242, -0.406, -1.210, 0.331, -63.110, -80.322, -51.819, 23.453, -0.737, 1.168, -0.494, 25.085, 43.945, -43.823, 20.907, 23.750, 20.110
27347, 1.221, 0.220, 0.482, 23.315, 38.269, 36.499, 27.227, -0.335, -1.129, 0.166, -62.866, -51.880, -42.664, 23.459, -0.559, 1.055, -0.497, 15.259, 44.495, -21.790, 20.931, 24.450, 20.110
27381, 0.986, 0.299, 0.467, 22.583, 40.955, 30.457, 27.212, -0.494, -0.897, 0.205, -119.873, -89.844, -30.884, 23.438, -0.424, 0.923, -0.355, 7.080, 42.419, -7.874, 20.922, 24.450, 20.070
27413, 0.792, 0.261, 0.419, 18.799, 38.086, 28.748, 27.218, -0.314, -0.625, -0.166, -184.875, -165.344, -22.034, 23.465, -0.274, 0.781, -0.362, 2.686, 33.630, 0.244, 20.922, 24.450, 20.070
27447, 0.496, 0.138, 0.694, 37.109, 45.044, 17.822, 27.212, -0.134, -0.746, -0.659, -198.303, -179.199, -52.734, 23.438, -0.088, 0.605, -0.701, -1.892, 21.729, -3.906, 20.910, 24.630, 20.070
27479, 0.279, 0.046, 0.821, 55.359, 33.691, 18.921, 27.224, -0.040, -0.647, -0.833, -66.772, -144.531, -15.808, 23.462, 0.073, 0.577, -0.822, -41.931, 19.165, 5.615, 20.907, 24.630, 20.070
27511, 0.292, 0.134, 0.515, 50.293, -21.606, 23.437, 27.248, -0.083, -0.358, -0.510, -20.874, -91.553, -14.465, 23.450, -0.042, 0.581, -0.365, -62.500, 17.151, 1.099, 20.904, 24.630, 20.070
27545, 0.511, 0.229, 0.252, 29.236, -34.973, -3.479, 27.212, -0.150, -0.491, -0.189, 12.329, -6.104, -33.813, 23.456, -0.258, 0.410, -0.016, -66.956, 27.710, -45.349, 20.913, 24.930, 20.070
27577, 0.603, 0.211, 0.122, 6.165, -21.118, -2.197, 27.218, -0.138, -0.528, -0.005, 16.052, -4.883, -11.169, 23.459, -0.349, 0.485, 0.022, -43.823, 27.649, -66.650, 20.922, 24.930, 20.110
27609, 0.508, 0.091, 0.335, 4.028, -11.108, -9.033, 27.212, -0.089, -0.518, -0.167, 13.977, -26.794, 17.944, 23.441, -0.305, 0.529, -0.259, -0.122, -17.944, -3.723, 20.937, 24.930, 20.110
27643, 0.521, 0.179, 0.477, 11.108, -14.343, -15.259, 27.212, -0.225, -0.638, -0.298, 23.865, -52.551, 38.574, 23.423, -0.197, 0.593, -0.329, 33.508, -60.669, 48.157, 20.931, 24.770, 20.110
27675, 0.625, 0.193, 0.377, 5.188, -28.992, 0.549, 27.212, -0.226, -0.687, -0.216, 31.677, -49.133, 26.733, 23.423, -0.052, 0.736, -0.420, -29.724, -21.179, -10.437, 20.907, 24.770, 20.110
27709, 0.786, 0.098, 0.236, -2.502, -32.166, -4.211, 27.206, -0.137, -0.756, 0.008, 23.132, -15.137, -4.028, 23.441, -0.596, 0.644, -0.100, -42.786, 32.715, -57.251, 20.919, 24.770, 20.110
27741, 1.248, -0.028, 0.062, -0.122, -28.503, -8.728, 27.170, -0.029, -1.211, 0.497, -0.305, -20.935, -47.668, 23.435, -1.081, 0.972, 0.119, -67.322, 17.517, -46.082, 20.922, 25.010, 20.110
27773, 1.796, 0.217, 0.038, 41.809, -27.466, -34.180, 27.215, -0.171, -1.546, 0.542, -5.676, -95.825, 21.118, 23.462, -0.973, 1.487, -0.004, 39.612, -91.125, 44.373, 20.898, 25.010, 20.090
27807, 1.778, 0.906, 0.453, 46.753, -3.357, -27.039, 27.194, -0.866, -1.811, -0.106, -30.334, -129.700, 102.417, 23.441, -0.774, 1.611, -0.132, -24.536, -19.836, 1.892, 20.928, 25.010, 20.090
27839, 1.698, 0.836, 0.273, -16.357, -3.479, -2.136, 27.191, -0.746, -1.740, -0.167, -4.456, -13.184, 33.997, 23.417, -1.058, 1.207, 0.199, 2.930, 4.150, 11.353, 20.922, 24.570, 20.090
27871, 1.516, 0.299, 0.201, -47.668, 10.010, 0.610, 27.200, -0.302, -1.389, 0.230, 10.681, 92.346, -49.805, 23.432, -0.855, 1.197, -0.072, 51.880, -4.944, 24.048, 20.925, 24.570, 20.070
27905, 1.377, 0.199, 0.255, -29.175, 11.719, -8.057, 27.197, -0.261, -1.283, 0.186, -18.250, 20.752, 5.493, 23.435, -0.752, 1.141, -0.171, 40.833, -8.667, 14.954, 20.892, 24.570, 20.070
27937, 1.289, 0.319, 0.297, -18.494, 9.644, -10.254, 27.206, -0.354, -1.270, -0.001, -23.315, -0.183, 10.010, 23.441, -0.676, 1.086, -0.160, 31.128, -5.005, 21.606, 20.913, 24.410, 20.070
27971, 1.194, 0.321, 0.327, -24.475, 17.944, -8.240, 27.197, -0.363, -1.157, -0.044, -19.592, 26.855, -2.502, 23.423, -0.585, 0.984, -0.216, 45.288, 9.277, 30.396, 20.928, 24.410, 20.070
28003, 1.043, 0.237, 0.381, -22.705, 23.010, -1.770, 27.194, -0.314, -1.022, -0.090, -23.376, 27.832, -4.822, 23.435, -0.487, 0.874, -0.290, 35.828, 12.634, 25.208, 20.937, 24.410, 20.070
28035, 0.891, 0.111, 0.350, -15.869, 24.658, 4.761, 27.182, -0.174, -0.883, -0.131, -25.635, 36.682, -18.127, 23.423, -0.394, 0.747, -0.341, 29.907, 25.085, 23.376, 20.910, 24.570, 20.070
28070, 0.728, 0.056, 0.510, -6.897, 27.100, 8.118, 27.176, -0.135, -0.730, -0.345, -15.930, 37.048, -11.475, 23.420, -0.262, 0.689, -0.536, 34.241, 27.710, 41.870, 20.907, 24.570, 20.070
28102, 0.432, 0.074, 0.659, 11.841, 28.381, 2.380, 27.191, -0.203, -0.588, -0.490, -5.920, 12.695, 3.906, 23.432, -0.049, 0.660, -0.630, -5.920, 14.282, 38.574, 20.901, 24.570, 20.070
28134, 0.444, 0.062, 0.485, 15.442, -4.395, 8.911, 27.200, -0.109, -0.582, -0.371, -0.732, -3.540, -29.602, 23.432, -0.132, 0.445, -0.453, -31.311, 25.146, -13.550, 20.883, 24.810, 20.070
28168, 0.634, -0.034, 0.249, 13.184, -5.859, 5.005, 27.185, 0.078, -0.577, -0.111, 12.451, 18.372, -32.288, 23.429, -0.450, 0.488, -0.183, -23.926, 61.035, -61.462, 20.895, 24.810, 20.090
28200, 0.667, -0.049, 0.262, 10.132, 2.563, -6.042, 27.164, 0.131, -0.549, -0.144, 5.676, 2.563, 0.000, 23.441, -0.433, 0.495, -0.214, -50.293, 31.311, -35.461, 20.892, 24.810, 20.090
28233, 0.483, 0.019, 0.442, 14.282, 6.348, -20.752, 27.194, -0.085, -0.538, -0.309, 5.981, -22.827, 31.860, 23.447, -0.255, 0.465, -0.337, -0.305, -27.100, 16.113, 20.916, 24.890, 20.090
28267, 0.513, 0.126, 0.456, 15.930, -4.456, -14.465, 27.188, -0.167, -0.587, -0.354, 8.057, -15.747, 13.123, 23.423, -0.138, 0.562, -0.381, 49.622, -31.372, 66.833, 20.916, 24.890, 20.050
28299, 0.442, 0.133, 0.570, 19.104, -9.827, -10.620, 27.179, -0.207, -0.564, -0.433, 20.325, -9.277, 3.540, 23.411, 0.107, 0.647, -0.582, 1.709, -7.629, 16.113, 20.898, 24.890, 20.050
28333, 0.423, 0.259, 0.551, 28.931, -26.367, -10.254, 27.188, -0.329, -0.587, -0.421, 31.616, -21.912, 4.089, 23.432, -0.017, 0.604, -0.339, -40.161, -24.475, -25.940, 20.880, 24.890, 20.050
28365, 0.652, 0.419, 0.232, 13.855, -47.791, 0.061, 27.179, -0.365, -0.696, -0.042, 33.081, -8.972, -25.452, 23.450, -0.207, 0.745, 0.038, -39.124, 1.221, -26.001, 20.907, 24.890, 20.050
