millis,acc_x_c,acc_y_c,acc_z_c,gyro_x_c,gyro_y_c,gyro_z_c,imu_temp_c,acc_x_l,acc_y_l,acc_z_l,gyro_x_l,gyro_y_l,gyro_z_l,imu_temp_l,acc_x_r,acc_y_r,acc_z_r,gyro_x_r,gyro_y_r,gyro_z_r,imu_temp_r,obj_temp,amb_temp
18198, 0.878, 0.238, 0.535, 6.409, 3.723, 11.108, 24.435, -0.352, -0.931, 0.012, 26.123, -6.042, -4.578, 22.150, -0.372, 0.723, -0.634, 12.756, 20.630, -17.883, 20.080, 24.150, 18.630
18234, 0.885, 0.228, 0.531, 5.554, 3.906, 11.719, 24.403, -0.353, -0.895, 0.103, 23.499, -3.784, 7.568, 22.186, -0.330, 0.735, -0.620, 7.690, 3.540, 7.568, 20.101, 24.150, 18.630
18267, 0.876, 0.198, 0.536, 5.920, 2.197, 11.902, 24.423, -0.341, -0.875, 0.098, -16.296, -27.344, 13.550, 22.189, -0.334, 0.723, -0.635, 14.587, 3.296, -10.132, 20.101, 24.150, 18.630
18302, 0.871, 0.201, 0.521, 8.179, 0.793, 10.681, 24.423, -0.348, -0.902, 0.016, -45.776, -44.373, 22.400, 22.189, -0.362, 0.714, -0.666, 24.048, 3.296, 3.052, 20.101, 24.090, 18.630
18335, 0.883, 0.169, 0.538, 8.911, 2.808, 5.859, 24.417, -0.336, -0.997, -0.168, -28.076, -25.024, 8.484, 22.189, -0.320, 0.728, -0.687, 5.432, 3.662, -1.282, 20.110, 24.090, 18.570
18368, 0.857, 0.251, 0.561, 3.357, 0.427, 2.380, 24.435, -0.323, -0.953, -0.085, 13.794, 9.277, -13.733, 22.186, -0.348, 0.703, -0.607, -0.305, -1.587, -4.333, 20.110, 23.930, 18.570
18404, 0.868, 0.211, 0.533, -1.038, 0.549, 2.258, 24.415, -0.337, -0.926, -0.019, 16.541, 10.254, -9.705, 22.183, -0.349, 0.706, -0.616, 20.142, 2.380, 10.315, 20.098, 23.930, 18.570
18437, 0.871, 0.214, 0.536, -2.258, 0.122, 1.099, 24.409, -0.337, -0.852, 0.071, -7.446, -5.066, -1.953, 22.177, -0.318, 0.726, -0.641, 26.184, -8.423, 19.043, 20.110, 23.930, 18.590
18470, 0.869, 0.210, 0.530, -0.488, -0.366, 1.038, 24.426, -0.342, -0.935, -0.054, -24.658, -28.015, 3.235, 22.183, -0.287, 0.725, -0.695, 20.813, -6.104, 6.470, 20.083, 23.930, 18.590
18505, 0.873, 0.219, 0.537, -0.610, -0.916, -0.061, 24.423, -0.311, -0.943, -0.103, 0.732, -6.348, 1.160, 22.177, -0.312, 0.728, -0.676, 1.587, 3.357, 2.869, 20.110, 23.930, 18.630
18538, 0.883, 0.217, 0.534, -1.587, -0.183, -0.061, 24.438, -0.342, -0.972, -0.083, 21.240, 16.113, 3.113, 22.177, -0.322, 0.714, -0.636, 2.441, 2.930, -9.766, 20.104, 23.930, 18.630
18571, 0.893, 0.209, 0.526, -3.174, 0.427, -0.183, 24.423, -0.318, -0.927, -0.040, 33.752, 27.100, -2.869, 22.177, -0.342, 0.723, -0.656, 9.644, 3.662, 1.343, 20.104, 23.970, 18.630
18606, 0.893, 0.203, 0.523, -2.258, 1.587, -1.221, 24.420, -0.384, -0.915, 0.072, 33.691, 14.343, -0.977, 22.219, -0.337, 0.728, -0.657, 4.089, 2.197, -1.160, 20.095, 23.970, 18.630
18639, 0.883, 0.216, 0.522, -1.709, 2.319, -1.160, 24.412, -0.338, -0.927, 0.010, 17.151, 11.902, -4.639, 22.180, -0.339, 0.714, -0.637, 6.042, 4.333, 2.991, 20.089, 23.970, 18.630
18672, 0.881, 0.208, 0.527, -0.671, 3.113, -0.671, 24.432, -0.330, -0.918, 0.043, 5.249, 3.967, 3.662, 22.180, -0.318, 0.730, -0.661, 9.399, 6.104, 1.831, 20.104, 23.930, 18.630
18707, 0.871, 0.227, 0.531, 0.549, 2.747, -1.282, 24.441, -0.349, -0.965, -0.034, 4.944, -5.554, 10.925, 22.186, -0.326, 0.740, -0.643, 0.427, 5.127, 5.127, 20.101, 23.930, 18.590
18740, 0.869, 0.223, 0.528, -1.770, 2.136, -0.305, 24.450, -0.398, -0.929, 0.070, 29.663, 12.939, -5.066, 22.198, -0.323, 0.718, -0.640, 8.484, 5.432, 0.183, 20.101, 23.930, 18.590
18782, 0.875, 0.192, 0.530, 0.732, 2.747, 0.122, 24.420, -0.317, -0.887, 0.088, -1.587, -4.089, 4.272, 22.195, -0.268, 0.749, -0.668, 2.808, 6.104, -8.423, 20.116, 23.910, 18.590
18815, 0.864, 0.222, 0.533, 3.357, 1.770, 0.427, 24.429, -0.351, -0.954, -0.039, -0.244, -8.118, 12.390, 22.180, -0.351, 0.704, -0.639, -3.296, 5.188, -19.226, 20.101, 23.910, 18.650
18848, 0.873, 0.219, 0.518, 1.587, 1.648, 0.122, 24.426, -0.361, -0.908, 0.031, 9.094, -2.014, 1.465, 22.192, -0.346, 0.698, -0.605, 3.723, 5.310, 2.075, 20.107, 23.910, 18.650
18883, 0.872, 0.204, 0.524, 0.793, 2.991, 1.221, 24.429, -0.359, -0.873, 0.095, -4.211, -6.287, 4.211, 22.189, -0.331, 0.718, -0.645, 13.733, 5.310, 9.216, 20.113, 23.970, 18.650
18916, 0.869, 0.220, 0.528, 3.479, 1.709, 0.732, 24.441, -0.374, -0.901, 0.038, -14.160, -14.771, 15.442, 22.174, -0.278, 0.731, -0.646, 11.658, -0.122, 2.197, 20.098, 23.970, 18.650
18949, 0.868, 0.238, 0.532, 2.747, 1.404, 1.404, 24.432, -0.381, -0.938, -0.040, -11.108, -12.146, 5.920, 22.186, -0.357, 0.713, -0.636, 10.315, 6.165, -9.338, 20.116, 23.970, 18.650
18984, 0.870, 0.227, 0.535, 0.977, 2.136, 1.038, 24.429, -0.385, -0.899, 0.033, -5.249, -4.761, 1.404, 22.177, -0.288, 0.729, -0.646, 11.047, 3.906, 9.644, 20.113, 23.930, 18.650
19017, 0.868, 0.221, 0.525, 1.099, 1.953, 1.404, 24.447, -0.389, -0.852, 0.082, -16.663, -13.062, 10.864, 22.183, -0.299, 0.727, -0.649, 4.700, 6.958, -4.456, 20.098, 23.930, 18.630
19050, 0.877, 0.225, 0.537, 4.395, 2.136, 1.587, 24.426, -0.456, -0.899, 0.042, -45.410, -26.917, 9.583, 22.192, -0.321, 0.725, -0.646, 2.502, 7.751, 1.587, 20.107, 23.930, 18.630
19085, 0.873, 0.243, 0.527, 2.319, 2.563, 2.808, 24.420, -0.565, -0.905, 0.110, -76.538, -57.678, -26.062, 22.207, -0.292, 0.735, -0.624, 1.404, 6.470, 1.587, 20.122, 23.930, 18.630
19118, 0.881, 0.229, 0.526, 2.563, 4.150, 4.578, 24.438, -0.320, -0.938, -0.176, -96.741, -52.368, -36.499, 22.198, -0.303, 0.732, -0.643, 2.869, 9.888, -7.446, 20.098, 23.930, 18.590
19151, 0.875, 0.237, 0.522, 4.150, 4.578, 6.714, 24.429, -0.223, -1.012, -0.287, -73.303, -14.526, -36.743, 22.195, -0.323, 0.725, -0.636, 3.662, 10.010, -7.141, 20.119, 23.930, 18.590
19186, 0.863, 0.238, 0.556, 0.366, 2.930, 4.944, 24.453, -0.295, -0.939, -0.209, -20.630, 11.536, -33.020, 22.198, -0.331, 0.730, -0.647, 5.249, 10.437, -1.587, 20.095, 23.910, 18.590
19219, 0.875, 0.207, 0.523, -2.502, 3.723, 1.038, 24.438, -0.292, -0.901, -0.113, -17.029, 9.033, -25.452, 22.180, -0.352, 0.720, -0.634, 10.376, 3.052, 2.930, 20.095, 23.910, 18.590
19254, 0.879, 0.205, 0.536, -0.854, 3.845, 0.549, 24.432, -0.313, -0.931, -0.103, -30.701, -8.362, -21.790, 22.174, -0.300, 0.734, -0.665, 10.742, 9.094, 7.019, 20.104, 23.910, 18.590
19287, 0.879, 0.205, 0.526, -0.244, 4.456, 0.061, 24.429, -0.291, -0.907, -0.187, -41.077, -15.625, -19.226, 22.210, -0.298, 0.729, -0.647, 6.531, 1.831, 1.160, 20.110, 23.910, 18.590
19320, 0.842, 0.243, 0.558, 0.549, 3.723, 1.526, 24.444, -0.236, -0.958, -0.308, -10.620, 11.047, -13.733, 22.183, -0.265, 0.737, -0.653, 3.723, 6.348, -0.732, 20.110, 23.910, 18.630
19355, 0.864, 0.209, 0.526, -0.854, 0.732, 0.732, 24.420, -0.281, -0.963, -0.206, 26.978, 30.762, -3.174, 22.210, -0.329, 0.729, -0.621, 2.441, 4.272, -5.005, 20.119, 23.930, 18.630
19388, 0.857, 0.245, 0.520, -2.380, 1.709, 0.244, 24.423, -0.295, -0.881, -0.104, 11.169, 20.935, -7.874, 22.216, -0.300, 0.732, -0.606, 6.165, 5.554, 6.775, 20.110, 23.930, 18.650
19421, 0.851, 0.243, 0.529, -1.343, 1.465, 1.526, 24.438, -0.276, -0.930, -0.191, 1.282, 0.183, -1.770, 22.186, -0.283, 0.739, -0.606, 8.606, 4.211, 4.944, 20.140, 23.930, 18.650
19456, 0.856, 0.236, 0.532, -2.930, 0.488, 2.136, 24.453, -0.276, -0.923, -0.177, 3.723, 0.427, -3.113, 22.207, -0.291, 0.734, -0.627, 11.780, 2.686, 3.357, 20.116, 23.930, 18.650
19488, 0.868, 0.223, 0.545, -2.319, 0.244, 1.770, 24.438, -0.247, -0.940, -0.198, 0.061, -5.310, 0.488, 22.201, -0.293, 0.743, -0.658, 14.099, 0.366, 4.578, 20.110, 23.930, 18.650
19520, 0.879, 0.224, 0.539, -2.075, -0.549, 0.977, 24.441, -0.279, -0.956, -0.194, 6.592, 0.122, 4.517, 22.216, -0.304, 0.744, -0.662, 10.376, -0.122, 4.028, 20.110, 23.930, 18.650
19555, 0.897, 0.204, 0.513, -1.709, 0.366, -0.061, 24.417, -0.317, -0.942, -0.115, -5.676, -6.348, -3.967, 22.213, -0.329, 0.731, -0.655, 3.662, 2.869, 0.061, 20.134, 23.970, 18.650
19588, 0.885, 0.215, 0.517, -1.770, 2.747, 0.427, 24.453, -0.260, -0.938, -0.135, -23.865, -9.766, -20.874, 22.228, -0.329, 0.731, -0.634, 4.272, 4.639, 4.883, 20.110, 23.970, 18.590
19621, 0.880, 0.203, 0.526, -1.587, 3.174, 0.488, 24.435, -0.205, -0.961, -0.230, -19.470, -10.132, -12.817, 22.213, -0.294, 0.744, -0.665, 5.554, 4.272, 7.446, 20.128, 23.970, 18.590
19656, 0.868, 0.207, 0.542, -1.221, 2.991, -1.038, 24.432, -0.234, -0.937, -0.200, -9.949, -4.822, -6.165, 22.228, -0.290, 0.733, -0.661, 2.380, 3.479, -2.136, 20.137, 23.930, 18.590
