millis,acc_x_c,acc_y_c,acc_z_c,gyro_x_c,gyro_y_c,gyro_z_c,imu_temp_c,acc_x_l,acc_y_l,acc_z_l,gyro_x_l,gyro_y_l,gyro_z_l,imu_temp_l,acc_x_r,acc_y_r,acc_z_r,gyro_x_r,gyro_y_r,gyro_z_r,imu_temp_r,obj_temp,amb_temp
189936, 0.647, -0.291, 0.273, 15.442, 11.414, -5.310, 24.882, -0.275, -0.543, 0.317, -1.343, 18.555, -3.601, 22.234, 0.311, 0.498, -0.561, -5.676, 13.489, 16.296, 21.593, 21.290, 20.170
189971, 0.576, -0.208, 0.361, 16.907, 0.000, -5.981, 24.846, -0.347, -0.522, 0.139, -0.854, 20.142, 14.832, 22.246, 0.417, 0.509, -0.426, -6.042, -16.602, -17.212, 21.608, 21.290, 20.170
190004, 0.372, -0.174, 0.418, 11.353, -4.578, -1.526, 24.861, -0.309, -0.486, 0.111, 17.578, 12.024, -1.404, 22.243, 0.521, 0.399, -0.481, -31.860, -73.547, -50.720, 21.584, 21.290, 20.150
190039, 0.461, -0.157, 0.309, 11.047, -15.869, -13.123, 24.888, -0.264, -0.438, 0.186, 31.189, -9.277, 5.981, 22.240, 0.268, 0.358, -0.428, 7.019, -94.788, -76.355, 21.590, 21.270, 20.150
190072, 0.545, -0.121, 0.171, 18.738, -16.724, -20.752, 24.879, -0.292, -0.314, 0.341, 34.180, -12.939, 16.235, 22.240, 0.047, 0.505, -0.489, 41.687, -31.677, -63.843, 21.608, 21.270, 20.150
190105, 0.642, -0.026, 0.138, 22.461, -24.048, -16.235, 24.879, -0.382, -0.271, 0.429, 16.541, -16.296, 26.611, 22.231, 0.010, 0.507, -0.354, -2.930, -59.998, -63.354, 21.584, 21.270, 20.170
190140, 0.749, 0.071, 0.168, 18.860, -23.804, -6.958, 24.885, -0.550, -0.381, 0.456, 6.714, -25.085, 32.288, 22.234, 0.066, 0.625, -0.334, -38.086, -76.599, -54.504, 21.584, 21.230, 20.170
190173, 0.818, -0.004, 0.127, 7.080, -13.367, 10.193, 24.885, -0.548, -0.387, 0.567, 15.259, -36.682, 9.460, 22.252, 0.060, 0.728, -0.301, -11.230, -61.707, -56.885, 21.590, 21.230, 20.170
190206, 0.961, -0.124, 0.083, 3.479, -15.381, 23.071, 24.873, -0.415, -0.383, 0.726, 13.367, -45.166, -6.592, 22.240, -0.155, 0.740, -0.578, 2.686, -48.035, -68.054, 21.572, 21.230, 20.130
190241, 1.056, -0.292, -0.135, 14.587, -3.540, 16.174, 24.873, -0.279, -0.411, 0.917, -0.305, -43.945, -5.920, 22.231, -0.331, 0.851, -0.635, -46.692, 47.607, -87.280, 21.596, 21.170, 20.130
190274, 1.350, -0.344, 0.041, 18.677, -0.244, 22.827, 24.915, -0.383, -0.599, 1.031, -25.879, -31.555, 30.518, 22.237, -0.667, 0.944, -0.715, -73.669, 49.316, -85.632, 21.584, 21.170, 20.130
190310, 1.510, -0.411, 0.115, 19.470, -10.193, 19.958, 24.915, -0.556, -0.926, 1.067, -45.105, -28.381, 60.425, 22.240, -0.796, 1.159, -0.863, -22.583, 43.396, -17.090, 21.575, 21.170, 20.150
190343, 1.555, -0.535, -0.029, 9.766, 8.911, -2.869, 24.882, -0.402, -0.958, 1.028, -1.953, 10.742, -20.874, 22.240, -0.866, 1.042, -0.945, -12.329, 30.212, -11.719, 21.587, 21.210, 20.150
190376, 1.295, -0.557, 0.062, 3.601, 17.090, -19.836, 24.882, -0.229, -0.817, 0.947, 11.414, 37.598, -33.752, 22.246, -0.648, 0.959, -0.875, -9.460, 8.484, 62.378, 21.575, 21.210, 20.190
190411, 1.210, -0.466, 0.144, 2.319, 19.531, -34.058, 24.912, -0.309, -0.743, 0.868, -1.465, 29.663, 26.184, 22.252, -0.356, 1.010, -0.821, -15.991, -9.033, 36.621, 21.575, 21.210, 20.190
190444, 1.174, -0.355, 0.150, 7.568, 19.897, -42.236, 24.870, -0.466, -0.719, 0.812, 6.653, 34.241, 30.396, 22.246, -0.292, 0.961, -0.681, -27.466, -4.761, 21.606, 21.563, 21.290, 20.190
190477, 1.107, -0.210, 0.224, 8.179, 15.869, -41.016, 24.888, -0.552, -0.648, 0.714, 9.949, 39.856, 14.893, 22.252, -0.240, 0.933, -0.556, -27.161, -7.568, 32.532, 21.569, 21.290, 20.170
190512, 1.020, -0.120, 0.208, 5.127, 8.484, -37.354, 24.876, -0.552, -0.584, 0.665, 13.062, 34.790, 5.798, 22.261, -0.203, 0.869, -0.426, -19.409, -8.850, 20.386, 21.578, 21.290, 20.170
190545, 0.955, -0.046, 0.251, 2.930, 4.395, -29.297, 24.894, -0.588, -0.516, 0.564, 13.428, 34.607, -0.488, 22.255, -0.046, 0.820, -0.364, -12.878, -17.334, 28.259, 21.557, 21.370, 20.170
190578, 0.835, -0.004, 0.267, 0.854, 1.831, -19.592, 24.882, -0.574, -0.459, 0.482, 10.315, 27.039, -12.329, 22.261, 0.002, 0.742, -0.307, -2.075, -8.179, 11.841, 21.575, 21.370, 20.130
190613, 0.778, -0.003, 0.316, 2.991, -5.066, -7.568, 24.870, -0.520, -0.393, 0.384, 10.742, 23.132, -19.104, 22.237, 0.077, 0.669, -0.277, 9.338, -5.188, 6.165, 21.563, 21.370, 20.130
190646, 0.602, 0.062, 0.381, 10.010, -8.057, 5.920, 24.885, -0.581, -0.360, 0.315, 2.380, 12.390, -2.808, 22.261, 0.258, 0.655, -0.290, 9.216, -20.691, 15.808, 21.548, 21.370, 20.130
190681, 0.563, 0.072, 0.329, 17.273, -22.400, 13.000, 24.927, -0.534, -0.361, 0.325, -2.686, -35.278, 10.620, 22.237, 0.205, 0.608, -0.240, 6.897, 11.536, -27.771, 21.569, 21.370, 20.150
190714, 0.683, -0.023, 0.243, 14.160, -31.006, 25.452, 24.897, -0.436, -0.429, 0.355, 2.563, -47.180, 10.742, 22.243, -0.104, 0.612, -0.320, 18.982, 23.315, -48.523, 21.554, 21.370, 20.150
190747, 0.712, -0.111, 0.087, 5.737, -31.677, 28.198, 24.882, -0.303, -0.435, 0.423, 14.465, -44.312, -5.371, 22.246, -0.283, 0.565, -0.355, 13.367, 13.123, -64.941, 21.572, 21.450, 20.150
190782, 0.721, -0.238, 0.095, -7.446, -23.071, 22.949, 24.909, -0.210, -0.458, 0.478, 13.428, -35.461, -1.770, 22.234, -0.446, 0.583, -0.511, 29.114, -11.230, -50.842, 21.569, 21.450, 20.130
190816, 0.876, -0.262, 0.093, -9.583, -13.489, 6.165, 24.903, -0.280, -0.540, 0.586, 11.414, -29.419, 10.071, 22.237, -0.461, 0.620, -0.526, 39.612, -63.782, 1.831, 21.560, 21.450, 20.130
190849, 0.987, -0.170, 0.136, -12.695, -8.911, 0.549, 24.873, -0.458, -0.583, 0.641, 11.902, -23.804, 18.372, 22.273, -0.272, 0.815, -0.523, 53.345, -57.922, 40.039, 21.575, 21.450, 20.130
190884, 1.057, -0.247, -0.048, -24.292, -5.798, 4.639, 24.894, -0.354, -0.538, 0.816, 26.001, -22.339, -27.222, 22.252, -0.491, 0.701, -0.544, 16.296, 34.546, -12.146, 21.575, 21.450, 20.150
190917, 1.182, -0.374, -0.085, -29.053, 11.780, 8.667, 24.897, -0.214, -0.542, 0.993, 21.729, -7.385, -39.856, 22.249, -0.467, 0.980, -0.703, 42.175, 40.649, -8.850, 21.554, 21.450, 20.150
190953, 1.384, -0.464, 0.143, -19.043, 13.672, 12.756, 24.894, -0.384, -0.775, 1.155, -11.719, -22.522, 45.227, 22.273, -0.556, 0.996, -0.988, 55.908, 62.134, 37.292, 21.569, 21.490, 20.150
190987, 1.684, -0.617, -0.012, 9.399, 12.756, -12.939, 24.918, -0.423, -0.733, 1.336, -5.615, -20.935, 33.447, 22.249, -0.366, 1.237, -1.068, 9.460, 75.500, 66.223, 21.560, 21.490, 20.130
191020, 1.607, -0.219, -0.020, 30.029, 17.700, -13.184, 24.909, -0.570, -0.631, 1.219, -17.212, 12.085, 21.362, 22.279, -0.446, 1.236, -0.764, -23.560, 98.633, 49.255, 21.554, 21.490, 20.130
191056, 1.402, -0.068, 0.085, 21.362, 15.625, 0.244, 24.864, -0.709, -0.634, 1.053, -34.546, 11.108, 26.184, 22.243, -0.246, 1.084, -0.620, -51.636, 53.101, 59.204, 21.566, 21.510, 20.130
191089, 1.303, -0.109, 0.095, 6.104, 18.738, 15.442, 24.888, -0.617, -0.625, 0.945, -30.884, 10.925, -10.925, 22.255, -0.092, 1.087, -0.563, 15.930, 65.979, 39.734, 21.569, 21.510, 20.150
191122, 1.204, -0.255, 0.093, -3.113, 22.095, 19.287, 24.921, -0.439, -0.648, 0.851, -26.550, 15.625, -31.372, 22.258, -0.187, 0.952, -0.743, 31.006, 44.861, 34.607, 21.551, 21.510, 20.150
191158, 1.066, -0.269, 0.194, -2.380, 18.616, 18.799, 24.924, -0.411, -0.673, 0.690, -25.146, 20.325, -15.137, 22.249, 0.060, 0.882, -0.716, 45.654, 55.298, 29.358, 21.578, 21.510, 20.150
191191, 0.959, -0.286, 0.258, -2.991, 16.724, 18.005, 24.906, -0.391, -0.645, 0.553, -15.930, 23.132, -21.729, 22.225, 0.105, 0.748, -0.707, 34.729, 27.527, 24.658, 21.563, 21.510, 20.170
191226, 0.789, -0.283, 0.289, -3.601, 12.085, 9.888, 24.924, -0.341, -0.608, 0.436, -4.700, 23.254, -27.527, 22.243, 0.174, 0.643, -0.648, 20.264, 9.705, 19.043, 21.566, 21.550, 20.170
191259, 0.697, -0.224, 0.284, -1.038, 3.784, 4.272, 24.903, -0.336, -0.551, 0.359, 8.057, 22.034, -25.330, 22.222, 0.228, 0.558, -0.540, 11.963, -12.207, 5.432, 21.557, 21.550, 20.170
191292, 0.583, -0.181, 0.337, -5.981, -2.197, 9.827, 24.921, -0.335, -0.511, 0.254, 14.099, 17.029, -13.367, 22.249, 0.249, 0.494, -0.519, 8.728, -31.067, -10.742, 21.572, 21.550, 20.130
191327, 0.459, -0.220, 0.274, -4.822, -10.986, 2.136, 24.912, -0.234, -0.402, 0.301, 26.428, 0.061, -18.982, 22.234, 0.185, 0.475, -0.531, 1.953, -50.232, -36.865, 21.575, 21.490, 20.130
191359, 0.594, -0.208, 0.165, -0.977, -13.733, -9.521, 24.912, -0.210, -0.347, 0.394, 27.527, -7.568, -7.446, 22.234, 0.085, 0.511, -0.439, 24.414, -5.249, -31.433, 21.569, 21.490, 20.130
191391, 0.657, -0.111, 0.071, 2.747, -14.771, -12.451, 24.924, -0.287, -0.320, 0.489, 19.348, -11.841, 15.808, 22.219, 0.115, 0.572, -0.358, 31.616, -36.194, -52.856, 21.563, 21.490, 20.150
191425, 0.751, -0.062, 0.107, 3.967, -9.644, -6.348, 24.924, -0.413, -0.340, 0.583, 11.536, -19.104, 22.888, 22.225, 0.112, 0.660, -0.427, 29.297, -76.294, -66.528, 21.551, 21.510, 20.150
191457, 0.893, -0.029, 0.143, 3.601, -8.179, 4.028, 24.930, -0.516, -0.387, 0.578, 7.690, -23.193, 19.165, 22.228, -0.082, 0.710, -0.424, -51.758, -127.930, -54.504, 21.575, 21.510, 20.150
191489, 0.923, -0.060, 0.166, -1.831, -8.484, 15.808, 24.933, -0.488, -0.453, 0.608, 3.418, -24.292, 12.878, 22.228, -0.117, 0.729, -0.456, -35.095, -44.128, -61.584, 21.551, 21.510, 20.110
191524, 0.919, -0.204, 0.133, -2.197, -11.292, 13.489, 24.924, -0.403, -0.459, 0.703, 12.756, -30.029, 7.568, 22.228, -0.269, 0.725, -0.539, -11.047, -10.742, -47.668, 21.560, 21.390, 20.110
191556, 1.107, -0.243, -0.072, 7.446, -9.827, 4.272, 24.909, -0.323, -0.422, 0.891, 16.602, -22.949, -20.264, 22.222, -0.312, 0.935, -0.566, -22.766, 23.499, -33.264, 21.557, 21.390, 20.110
191590, 1.266, -0.252, 0.001, 14.587, -2.869, 7.202, 24.927, -0.386, -0.564, 0.952, 5.615, -6.165, 5.249, 22.231, -0.550, 0.981, -0.584, -49.805, 69.214, -78.247, 21.563, 21.390, 20.150
191622, 1.479, -0.283, 0.147, -3.784, 1.038, 21.240, 24.924, -0.565, -0.842, 1.071, 2.075, -10.742, 36.682, 22.234, -0.691, 1.129, -0.717, -9.888, 45.471, -14.343, 21.563, 21.450, 20.150
191654, 1.552, -0.590, 0.002, -10.437, 11.414, 4.395, 24.924, -0.479, -0.937, 1.176, 12.756, 6.226, -26.062, 22.222, -0.862, 1.091, -0.994, 11.719, 13.489, -6.714, 21.554, 21.450, 20.150
191688, 1.349, -0.645, 0.051, -15.259, 27.405, -17.090, 24.918, -0.221, -0.833, 1.066, 26.672, 44.128, -93.811, 22.231, -0.601, 1.008, -0.979, 5.920, -1.526, 50.476, 21.557, 21.450, 20.130
191720, 1.269, -0.633, 0.120, -8.850, 30.701, -33.936, 24.930, -0.196, -0.792, 0.959, 16.663, 49.255, -85.449, 22.231, -0.382, 0.999, -0.984, -14.343, 4.944, 41.565, 21.560, 21.430, 20.130
191752, 1.162, -0.464, 0.130, 1.404, 30.823, -50.232, 24.921, -0.229, -0.622, 0.917, 28.015, 73.914, -63.049, 22.234, -0.416, 0.954, -0.785, -38.147, 0.366, 32.349, 21.542, 21.430, 20.130
191786, 1.198, -0.333, 0.156, 9.399, 25.391, -55.298, 24.939, -0.405, -0.617, 0.934, 2.441, 81.665, -28.870, 22.240, -0.262, 0.981, -0.634, -45.898, 1.831, 59.143, 21.545, 21.430, 20.150
191818, 1.067, -0.162, 0.218, 12.146, 18.738, -52.063, 24.927, -0.438, -0.629, 0.749, -10.193, 79.529, -15.076, 22.240, -0.268, 0.896, -0.475, -38.086, 2.991, 51.941, 21.563, 21.490, 20.150
191853, 0.989, -0.072, 0.204, 7.751, 23.987, -47.180, 24.921, -0.487, -0.554, 0.682, 0.610, 69.153, -14.526, 22.210, -0.132, 0.884, -0.373, -26.001, -1.221, 36.926, 21.566, 21.490, 20.150
191885, 0.892, -0.010, 0.276, 4.395, 22.034, -33.081, 24.927, -0.529, -0.522, 0.535, -8.667, 65.247, -14.954, 22.240, -0.010, 0.756, -0.295, -23.254, -8.728, 29.480, 21.563, 21.490, 20.130
191917, 0.747, 0.048, 0.276, 3.113, 19.287, -24.170, 24.942, -0.475, -0.458, 0.435, -7.507, 46.326, -18.433, 22.210, 0.124, 0.727, -0.231, -6.104, 1.709, 16.907, 21.545, 21.490, 20.130
191951, 0.664, 0.141, 0.399, 7.385, 6.592, -11.169, 24.924, -0.588, -0.422, 0.254, -19.836, 44.678, -9.216, 22.216, 0.273, 0.693, -0.150, -4.456, -8.545, 23.437, 21.530, 21.490, 20.130
191983, 0.488, 0.273, 0.470, 4.761, 5.371, 8.118, 24.912, -0.637, -0.450, 0.220, -14.771, 3.967, 7.568, 22.234, 0.409, 0.565, -0.085, -10.681, -5.554, -14.404, 21.548, 21.490, 20.130
192015, 0.475, 0.100, 0.289, 2.014, -20.264, 25.879, 24.936, -0.448, -0.413, 0.236, 5.737, -40.833, 1.343, 22.204, 0.106, 0.494, -0.189, 40.222, 31.494, -37.659, 21.542, 21.550, 20.130
192049, 0.633, -0.075, 0.187, 1.892, -32.349, 31.799, 24.897, -0.299, -0.391, 0.368, 23.804, -47.241, -7.080, 22.240, -0.089, 0.604, -0.325, 19.531, 7.385, -46.448, 21.569, 21.550, 20.130
192081, 0.679, -0.103, 0.146, -2.747, -32.288, 31.494, 24.924, -0.254, -0.433, 0.437, 18.860, -47.668, -0.244, 22.234, -0.191, 0.591, -0.351, 26.245, 0.549, -47.119, 21.566, 21.550, 20.110
192113, 0.751, -0.169, 0.125, -9.521, -31.006, 27.588, 24.915, -0.242, -0.454, 0.480, 13.794, -45.471, 0.732, 22.231, -0.283, 0.656, -0.393, 23.804, -12.207, -40.039, 21.527, 21.550, 20.110
192147, 0.853, -0.121, 0.182, -15.259, -26.550, 20.630, 24.906, -0.374, -0.519, 0.535, 5.249, -34.363, 5.066, 22.225, -0.208, 0.757, -0.419, 18.982, -20.630, -29.602, 21.551, 21.550, 20.110
192180, 0.966, -0.120, 0.083, -25.635, -20.813, 20.508, 24.915, -0.369, -0.562, 0.633, 11.658, -34.485, -7.019, 22.225, -0.431, 0.758, -0.350, 19.348, -6.592, -62.500, 21.542, 21.550, 20.130
192215, 1.016, -0.276, -0.017, -39.307, -11.719, 24.536, 24.918, -0.206, -0.618, 0.793, 24.719, -23.010, -36.804, 22.219, -0.666, 0.738, -0.550, 36.621, -25.146, -4.822, 21.542, 21.610, 20.130
192248, 1.190, -0.466, 0.000, -47.485, -5.798, 21.484, 24.894, -0.127, -0.718, 0.982, 22.217, -10.254, -43.335, 22.231, -0.542, 0.960, -0.807, 42.236, -12.695, 14.160, 21.542, 21.610, 20.130
192280, 1.391, -0.743, 0.087, -46.631, 14.648, 16.541, 24.930, -0.097, -0.803, 1.218, 11.475, -16.479, -9.033, 22.243, -0.449, 1.162, -1.151, 43.396, -12.146, 30.457, 21.563, 21.610, 20.130
192314, 1.666, -0.741, 0.009, 11.658, 17.517, -18.311, 24.918, -0.302, -0.680, 1.368, -7.385, 7.996, 9.460, 22.246, -0.274, 1.415, -0.979, -7.874, -8.789, 25.513, 21.542, 21.630, 20.130
192347, 1.523, -0.273, -0.045, 43.213, 21.851, -25.696, 24.960, -0.561, -0.660, 1.212, -30.273, 16.846, 20.752, 22.237, -0.563, 1.173, -0.474, -40.527, 40.100, -22.583, 21.554, 21.630, 20.130
192379, 1.424, -0.001, 0.063, 34.424, 23.071, -1.770, 24.897, -0.639, -0.726, 1.043, -42.114, 6.958, 15.320, 22.240, -0.540, 1.127, -0.345, -1.404, 48.828, 15.930, 21.551, 21.630, 20.110
192413, 1.344, -0.116, 0.113, 13.245, 26.489, 7.568, 24.915, -0.529, -0.762, 0.942, -35.828, 7.019, -10.986, 22.222, -0.452, 1.070, -0.480, 31.555, 29.419, 25.635, 21.542, 21.610, 20.110
192445, 1.239, -0.236, 0.147, 3.540, 32.898, 14.832, 24.927, -0.410, -0.757, 0.870, -29.114, 10.254, -26.428, 22.213, -0.297, 1.035, -0.620, 33.691, 25.818, 26.917, 21.548, 21.610, 20.110
192479, 1.145, -0.330, 0.222, 4.944, 31.494, 13.794, 24.918, -0.335, -0.743, 0.753, -30.518, 14.343, -25.024, 22.231, -0.184, 0.963, -0.693, 28.259, 35.278, 13.123, 21.548, 21.610, 20.110
192512, 0.981, -0.290, 0.240, 5.920, 35.461, 9.033, 24.921, -0.281, -0.722, 0.611, -27.466, 18.921, -25.146, 22.216, -0.202, 0.835, -0.613, 15.991, 21.851, 11.292, 21.548, 21.630, 20.110
192544, 0.885, -0.261, 0.289, 7.690, 28.137, 6.531, 24.966, -0.245, -0.629, 0.485, -21.301, 27.954, -26.794, 22.246, -0.175, 0.702, -0.542, 15.442, 19.287, 8.240, 21.527, 21.630, 20.110
192578, 0.712, -0.177, 0.292, 2.258, 15.869, 7.385, 24.933, -0.210, -0.630, 0.308, -16.846, 23.743, -19.714, 22.231, -0.118, 0.642, -0.473, 20.935, 4.333, 45.166, 21.509, 21.630, 20.130
192610, 0.590, -0.153, 0.434, -7.996, 11.902, 7.263, 24.921, -0.252, -0.667, 0.160, -5.371, 34.241, -10.376, 22.252, 0.122, 0.545, -0.494, 10.498, -18.127, 38.757, 21.530, 21.670, 20.130
192642, 0.425, -0.216, 0.495, -12.390, 4.333, 0.122, 24.912, -0.189, -0.631, 0.129, 12.756, 26.550, -9.460, 22.219, 0.273, 0.493, -0.581, 10.315, -9.644, 11.780, 21.536, 21.670, 20.130
192677, 0.453, -0.229, 0.257, -6.409, -8.057, -15.381, 24.933, -0.130, -0.408, 0.262, 41.443, 10.193, -19.043, 22.240, 0.038, 0.537, -0.472, 15.320, 1.221, -28.015, 21.530, 21.670, 20.150
192709, 0.565, -0.103, 0.161, -0.122, -17.700, -17.151, 24.924, -0.267, -0.315, 0.409, 19.470, 14.648, 3.662, 22.264, -0.080, 0.511, -0.264, -10.803, -7.812, -37.781, 21.542, 21.730, 20.150
192741, 0.665, 0.050, 0.156, -5.798, -21.729, -6.836, 24.897, -0.364, -0.383, 0.407, 12.756, -0.549, 21.484, 22.231, -0.125, 0.594, -0.170, -4.517, -15.259, -27.466, 21.512, 21.730, 20.150
192776, 0.729, 0.035, 0.192, -15.076, -21.851, 2.625, 24.897, -0.404, -0.458, 0.413, 11.902, -17.151, 27.283, 22.225, -0.096, 0.639, -0.252, 10.010, -16.296, -16.479, 21.536, 21.730, 20.150
192809, 0.767, -0.073, 0.213, -22.461, -20.813, 10.132, 24.906, -0.369, -0.498, 0.474, 12.146, -22.461, 21.790, 22.222, -0.094, 0.691, -0.375, 10.254, -19.226, -17.334, 21.524, 21.770, 20.150
192844, 0.805, -0.123, 0.267, -24.292, -25.085, 17.029, 24.936, -0.391, -0.550, 0.483, 10.498, -29.175, 27.527, 22.210, -0.105, 0.721, -0.437, 15.015, -15.076, -23.254, 21.491, 21.770, 20.130
192877, 0.900, -0.175, 0.066, -21.729, -20.508, 12.512, 24.921, -0.352, -0.441, 0.666, 9.338, -38.391, 14.099, 22.237, -0.269, 0.800, -0.434, 14.954, -7.263, -38.940, 21.521, 21.770, 20.130
192910, 1.081, -0.232, -0.030, -15.137, -13.672, 11.475, 24.912, -0.346, -0.531, 0.890, 6.104, -26.306, 6.226, 22.222, -0.443, 0.888, -0.484, 7.568, 6.775, -35.034, 21.536, 21.730, 20.130
192945, 1.448, -0.317, 0.036, -23.010, -7.935, 24.048, 24.900, -0.424, -0.787, 1.094, -6.531, -30.029, 23.437, 22.216, -0.729, 1.135, -0.710, 16.724, 25.818, -11.597, 21.512, 21.730, 20.130
192978, 1.698, -0.663, -0.060, -29.480, 11.780, 12.634, 24.921, -0.231, -1.019, 1.218, -20.752, -28.076, 28.503, 22.207, -0.850, 1.189, -1.101, 23.926, 23.437, 17.822, 21.518, 21.730, 20.130
193011, 1.516, -0.869, 0.019, -15.625, 31.982, -14.771, 24.930, -0.104, -1.045, 1.120, -12.451, 29.724, 3.296, 22.210, -0.645, 1.147, -1.276, 0.916, 0.000, 51.453, 21.518, 21.770, 20.130
193046, 1.387, -0.670, 0.106, 2.380, 37.048, -41.382, 24.903, -0.233, -0.852, 1.037, -14.954, 48.157, -1.343, 22.228, -0.416, 1.088, -0.974, -34.668, -0.977, 47.363, 21.503, 21.770, 20.130
193079, 1.287, -0.399, 0.160, 11.353, 37.048, -48.767, 24.903, -0.448, -0.768, 0.923, -38.940, 40.588, 43.152, 22.186, -0.309, 1.075, -0.708, -37.842, 2.136, 55.115, 21.503, 21.770, 20.130
193114, 1.242, -0.191, 0.163, 11.353, 34.912, -45.715, 24.909, -0.561, -0.794, 0.802, -51.147, 41.382, 23.743, 22.177, -0.359, 1.003, -0.490, -32.898, -4.456, 48.462, 21.515, 21.790, 20.130
193147, 1.145, -0.088, 0.228, 3.601, 29.663, -35.461, 24.891, -0.531, -0.686, 0.690, -64.087, 30.212, 25.574, 22.204, -0.201, 0.934, -0.394, -16.174, -16.602, 59.143, 21.494, 21.790, 20.110
193180, 0.974, -0.085, 0.259, -3.479, 26.917, -23.743, 24.897, -0.519, -0.714, 0.509, -51.147, 22.034, 46.814, 22.204, -0.100, 0.829, -0.379, -2.869, -18.677, 45.105, 21.509, 21.790, 20.110
193215, 0.808, -0.102, 0.329, -9.766, 22.766, -10.498, 24.909, -0.445, -0.648, 0.324, -33.447, 19.897, 55.115, 22.189, 0.018, 0.674, -0.378, 13.550, -33.142, 51.147, 21.503, 21.770, 20.110
193248, 0.644, -0.117, 0.358, -9.888, 11.475, -3.784, 24.915, -0.448, -0.593, 0.187, -17.212, 15.869, 42.480, 22.225, 0.125, 0.634, -0.402, 22.278, -32.776, 42.480, 21.500, 21.770, 20.130
193281, 0.551, -0.059, 0.480, -8.728, 1.709, 4.333, 24.921, -0.492, -0.535, 0.026, 5.798, 27.832, 28.320, 22.186, 0.305, 0.553, -0.417, 26.123, -44.800, 26.428, 21.524, 21.770, 20.130
193316, 0.390, -0.034, 0.550, -8.606, -9.399, 7.324, 24.909, -0.540, -0.447, 0.028, 26.550, 4.028, 9.827, 22.195, 0.426, 0.486, -0.452, 15.076, -49.255, 10.559, 21.503, 21.770, 20.130
193349, 0.472, -0.094, 0.357, -0.244, -24.719, 4.333, 24.912, -0.401, -0.359, 0.197, 25.513, -27.344, -14.282, 22.183, 0.316, 0.558, -0.415, 7.080, -5.981, -23.743, 21.503, 21.770, 20.130
193384, 0.572, -0.085, 0.236, 8.850, -34.241, 9.949, 24.915, -0.313, -0.410, 0.253, 14.771, -37.964, 5.676, 22.195, 0.043, 0.537, -0.329, -10.132, -2.502, -49.500, 21.497, 21.770, 20.130
193417, 0.616, -0.122, 0.195, 5.310, -34.424, 14.648, 24.888, -0.307, -0.478, 0.286, 18.066, -42.603, 24.048, 22.171, -0.155, 0.533, -0.347, -2.197, 0.916, -49.561, 21.485, 21.790, 20.130
193450, 0.766, -0.212, 0.083, 3.357, -32.898, 10.864, 24.912, -0.317, -0.513, 0.443, 30.396, -37.720, 0.488, 22.198, -0.233, 0.670, -0.395, 6.714, 5.554, -50.293, 21.476, 21.790, 20.150
193485, 0.881, -0.164, 0.141, 1.343, -22.888, 8.118, 24.921, -0.451, -0.532, 0.567, 23.376, -31.555, 8.484, 22.195, -0.209, 0.768, -0.416, 3.662, -4.089, -52.612, 21.515, 21.790, 20.150
193518, 0.991, -0.179, 0.069, -2.319, -16.602, 13.306, 24.906, -0.451, -0.538, 0.661, 7.141, -35.461, 3.723, 22.198, -0.332, 0.787, -0.414, 9.399, 14.221, -51.208, 21.506, 21.830, 20.150
193551, 1.079, -0.302, -0.059, -7.812, -4.089, 16.296, 24.909, -0.338, -0.627, 0.792, 15.381, -28.503, -23.743, 22.168, -0.533, 0.857, -0.500, 13.672, 26.428, -45.837, 21.488, 21.830, 20.130
193586, 1.321, -0.398, 0.031, -12.634, 4.883, 19.104, 24.912, -0.402, -0.819, 0.977, 9.216, -17.090, -9.644, 22.189, -0.655, 1.087, -0.697, 9.583, 20.508, -18.738, 21.494, 21.830, 20.130
193619, 1.535, -0.543, 0.093, -4.211, 6.775, 17.029, 24.924, -0.502, -0.916, 1.183, -7.874, -26.550, 17.090, 22.186, -0.562, 1.317, -0.896, 17.761, 32.104, -0.244, 21.497, 21.770, 20.130
193652, 1.692, -0.496, 0.009, 26.123, 13.794, -0.061, 24.921, -0.560, -0.815, 1.240, -20.325, -11.108, 16.724, 22.186, -0.446, 1.413, -0.717, -0.122, 21.973, -3.540, 21.473, 21.770, 20.090
193687, 1.543, -0.180, 0.073, 37.781, 12.634, 7.629, 24.921, -0.724, -0.771, 1.072, -36.804, -4.639, 26.367, 22.183, -0.586, 1.191, -0.490, -2.869, 42.969, -6.897, 21.467, 21.770, 20.090
193720, 1.395, -0.184, 0.103, 23.193, 19.165, 18.799, 24.900, -0.699, -0.792, 0.907, -33.569, 2.563, -6.775, 22.180, -0.537, 1.089, -0.493, 18.188, 47.485, -0.671, 21.491, 21.710, 20.090
193755, 1.226, -0.311, 0.165, 9.949, 21.667, 25.452, 24.900, -0.507, -0.777, 0.804, -27.893, 7.324, -38.818, 22.192, -0.455, 1.015, -0.638, 36.438, 35.889, 9.766, 21.506, 21.710, 20.150
193788, 1.166, -0.379, 0.189, 8.728, 21.851, 20.996, 24.879, -0.382, -0.793, 0.713, -31.006, 8.362, -24.902, 22.177, -0.276, 0.978, -0.700, 33.020, 20.813, 16.235, 21.497, 21.710, 20.150
193821, 1.054, -0.353, 0.249, 13.916, 15.808, 16.052, 24.900, -0.412, -0.764, 0.586, -26.550, 13.306, -5.798, 22.180, -0.224, 0.901, -0.683, 25.024, 21.729, 10.986, 21.482, 21.770, 20.150
